문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
3481,2025.04.04,접수,전북특별자치도의회 제417회 임시회 제4차 본회의 의결 의안(조례안) 통보 회신,전북특별자치도의회 총무담당관,김수진,,담당확인,O,전자,X,총무담당관-2999,대국민공개,O,,,
3480,2025.04.04,접수,의원발의「전북특별자치도 기업 및 투자유치 촉진조례 일부개정조례안」의견 조회,전북특별자치도 기업유치과,김성곤,,담당확인,O,전자,X,기업유치과-2258,대국민공개,O,,,
3479,2025.04.04,접수,2025년 지역균형발전사례 발굴을 위한 1차 콘텐츠 수요조사 협조요청,전북특별자치도 정책기획관,박시연,,담당확인,O,전자,X,정책기획관-4266,대국민공개,O,,,
3478,2025.04.04,접수,25년 3월 원문정보 공개율 제고를 위한 부서별 공개율 안내 및 1분기 재분류 실시결과 제출 요청(전 직원 공람),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-7303,부분공개,O,비공개 문서 목록 포함,,
3477,2025.04.04,접수,불용물품에 따른 소요 조회,전북특별자치도보건환경연구원 총무과,박시연,,담당확인,O,전자,X,총무과-1714,대국민공개,O,,,
3475,2025.04.04,접수,의원발의「재난 및 안전관리 기본법」 일부개정법률안 의견조회,행정안전부 안전정책총괄과,박시연,,이송,O,전자,X,안전정책총괄과-1232,대국민공개,O,,,
3474,2025.04.04,접수,중앙부처 법령(자연재해대책법 시행령 및 시행규칙) 일부개정령안 의견제출,전북특별자치도산림환경연구원 산림복지휴양과,박시연,,담당확인,O,전자,X,산림복지휴양과-3617,비공개,O,의사결정 과정,,
3471,2025.04.04,접수,전주지방법원2025카확10149 주소보정명령에 따른 주소보정서 제출,전북특별자치도도로관리사업소 시설과,함재화,,담당확인,O,전자,X,시설과-2675,비공개,O,소송관련,,
3470,2025.04.04,접수,온라인 행정심판 시스템 사용자 계정 권한발급 신청,군산시 기획예산과,최종윤,,담당확인,O,전자,X,기획예산과-4245,부분공개,O,,,
3469,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 도민 외로움 치유 및 예방 지원 조례안),전북특별자치도 사회복지정책과,김수진,,담당확인,O,전자,X,사회복지정책과-7383,대국민공개,O,,,
3468,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 청년 기본 조례 일부개정조례안),전북특별자치도 인구청년정책과,김수진,,담당확인,O,전자,X,인구청년정책과-2694,대국민공개,O,,,
3467,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 일ㆍ휴양연계관광산업 육성 및 지원 조례안) 수정 제출,전북특별자치도 관광산업과,김수진,,담당확인,O,전자,X,관광산업과-4016,대국민공개,O,,,
3466,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 일ㆍ휴양연계관광산업 육성 및 지원 조례안),전북특별자치도 관광산업과,김수진,,담당확인,O,전자,X,관광산업과-4011,비공개,O,의사결정 과정,,
3464,2025.04.04,접수,조례규칙심의회 심의의뢰(전북특별자치도 지역산업 육성지원을 위한 조례),전북특별자치도 이차전지탄소산업과,김수진,,담당확인,O,전자,X,이차전지탄소산업과-2484,대국민공개,O,,,
3463,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 농촌 지역 공동체 기반 경제·사회 서비스 활성화 지원 조례안),전북특별자치도 농촌사회활력과,김수진,,담당확인,O,전자,X,농촌사회활력과-4831,비공개,O,내부검토과정,,
3462,2025.04.04,접수,「전북특별자치도유폐천부지관리규정」일부개정 훈령안 본심사 의뢰,전북특별자치도 물통합관리과,오진웅,,담당확인,O,전자,X,물통합관리과-5367,대국민공개,O,,,
3461,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도지사인증상품 선정 및 운영 관리 조례 일부개정조례안),전북특별자치도 기업애로해소과,김수진,,담당확인,O,전자,X,기업애로해소과-2582,대국민공개,O,,,
3460,2025.04.04,접수,조례규칙심의회 심의 의뢰,전북특별자치도 교육협력추진단,김수진,,담당확인,O,전자,X,교육협력추진단-4106,대국민공개,O,,,
3459,2025.04.04,접수,「전북특별자치도 사회복지시설 기능보강사업 심의위원회 설치 및 운영에 관한 조례 시행규칙」일부개정 검토 및 의견조회,전북특별자치도 사회복지정책과,오진웅,,담당확인,O,전자,X,사회복지정책과-7367,대국민공개,O,,,
3458,2025.04.04,접수,「전북특별자치도 금고지정 및 운영에 관한 조례」 일부개정조례안 본심사 의뢰,전북특별자치도 세정과,오진웅,,담당확인,O,전자,X,세정과-3756,대국민공개,O,,,
3457,2025.04.04,접수,「전북특별자치도 농촌 경제·사회 서비스 활성화 지원센터 설치 및 운영에 관한 조례」제정안 공포 의뢰,전북특별자치도 농촌사회활력과,김수진,,담당확인,O,전자,X,농촌사회활력과-4807,대국민공개,O,,,
3456,2025.04.04,접수,국세공무원교육원 찾아가는 납세자세법교실 신청 안내,전북특별자치도 교육지원과,하선경,,담당확인,O,전자,X,교육지원과-3561,대국민공개,O,,,
3455,2025.04.04,접수,2025년 5월 미래융복합경제재정 교육과정 운영 안내 및 교육생 추천 요청,전북특별자치도 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-3559,대국민공개,O,,,
3454,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 기후위기 대응을 위한 탄소중립녹색성장 기본 조례 일부개정조례안),전북특별자치도 탄소중립정책과,김수진,,담당확인,O,전자,X,탄소중립정책과-6336,대국민공개,O,,,
3453,2025.04.04,접수,전북특별자치도 기업 및 투자유치 촉진 조례 일부개정조례안 검토의견 조회,전북특별자치도의회 경제산업건설전문위원,김성곤,,담당확인,O,전자,X,경제산업건설전문위원-963,대국민공개,O,,,
3452,2025.04.04,접수,2025년 직무성과평가 비계량지표 목록 및 설문항목 등 확인 협조,전북특별자치도 정책기획관,김수진,,담당확인,O,전자,X,정책기획관-4239,대국민공개,O,,,
3451,2025.04.04,접수,온라인행정심판시스템 안전조치 강화를 위한 협의회 실시 및 협조 요청,국민권익위원회 행정심판총괄과,최종윤,,담당확인,O,전자,X,행정심판총괄과-2719,비공개,O,,,
3450,2025.04.04,접수,조례규칙심의회 심의 의뢰(전북특별자치도 복합재난 안전관리에 관한 조례안),전북특별자치도 안전정책과,김수진,,담당확인,O,전자,X,안전정책과-4804,대국민공개,O,,,
3449,2025.04.04,접수,「'25년 전북특별자치도 대상 e나라도움(2차) 추가교육」 수요조사 협조요청,전북특별자치도 예산과,박시연,,담당확인,O,전자,X,예산과-4358,대국민공개,O,,,
3448,2025.04.04,접수,2025년도 직장 건강검진(의무검진)대상자 수검 요청(재안내),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-7279,비공개,O,개인정보,,
3447,2025.04.03,접수,2025년 4월 성별영향평가 교육 모집 안내,전북특별자치도 여성가족과,박시연,,담당확인,O,전자,X,여성가족과-7554,대국민공개,O,,,
3445,2025.04.03,접수,제417회 전북특별자치도의회 임시회 제4차 본회의 의결 의안 이송,전북특별자치도의회 의사담당관,김수진,,담당확인,O,전자,X,의사담당관-1570,대국민공개,O,,,
3444,2025.04.03,접수,타 부처 법령 제·개정안 의견조회(정부출연기관법 등 14건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3783,비공개,O,,,
3443,2025.04.03,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.4.4.일자),전북특별자치도 법무행정과,박시연,,담당확인,X,전자,X,법무행정과-3441,대국민공개,O,,,
3438,2025.04.03,접수,남원시 자치법규안 검토결과 회신,전북특별자치도 문화산업과,김성곤,,담당확인,O,전자,X,문화산업과-5133,비공개,O,내부검토 과정,,
3437,2025.04.03,접수,의원발의 조례안 의견 조회,전북특별자치도 농촌사회활력과,김성곤,,담당확인,O,전자,X,농촌사회활력과-4792,비공개,O,의사결정 과정,,
3436,2025.04.03,접수,군산시 자치법규 입법상황보고 (2025. 4. 15. 공포대상)(추가),군산시 기획예산과,김성곤,,담당확인,O,전자,X,기획예산과-4194,부분공개,O,,,
3435,2025.04.03,접수,'25년 상반기「보조금24」권역별 순회교육 안내 및 참석자 명단제출 요청,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-2648,대국민공개,O,,,
3434,2025.04.03,접수,「전북특별자치도 행정기구 설치 및 정원 운영에 관한 조례」일부개정조례안 입법예고 알림,전북특별자치도 정책기획관,오진웅,,담당확인,O,전자,X,정책기획관-4214,대국민공개,O,,,
3433,2025.04.03,접수,(전직원 공람) 보관기간 경과 온메일 데이터 삭제 안내 및 협조 요청,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4764,대국민공개,O,,,
3432,2025.04.03,접수,2025년 2월 벤처나라 지정 결과 알림,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-6988,대국민공개,O,,,
3431,2025.04.03,접수,종이 없는 행정 구현을 위한 법령정비안(5개 대통령령 및 15개 부령)에 대한 관계기관 의견조회,법제처 미래법제혁신기획단,박시연,,담당확인,O,전자,X,미래법제혁신기획단-206,부분공개,O,,,
3430,2025.04.03,접수,타 부처 법령 제·개정안 의견조회(사회복지사법 등 16건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3772,비공개,O,,,
3429,2025.04.03,접수,2025년 제2차 지방재정 투자사업 타당성조사 의뢰 일정 안내,전북특별자치도 예산과,오진웅,,담당확인,O,전자,X,예산과-4337,대국민공개,O,,,
3428,2025.04.03,접수,'25년 2분기 e나라도움 사용자 권한관리 실태점검 요청,전북특별자치도 예산과,오진웅,,담당확인,O,전자,X,예산과-4336,대국민공개,O,,,
3427,2025.04.03,접수,2025년도 직무전문 교육「소송수행자 역량강화」교육대상자 추가 제출,익산시 기획예산과,함재화,,담당확인,O,전자,X,기획예산과-5341,비공개,O,,,
3426,2025.04.03,접수,「지방자치단체 입찰 및 계약집행기준」및 「지방자치단체 입찰시 낙찰자 결정기준」(예규) 개정(안) 의견조회,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-6958,대국민공개,O,,,
3425,2025.04.03,접수,민선 8기 도지사 지시사항 추진상황 점검결과 제출 요청(2025년 1분기),전북특별자치도 정책기획관,김수진,,담당확인,O,전자,X,정책기획관-4196,대국민공개,O,,,
3424,2025.04.03,접수,건설공사대장 통보제도 관련 협조 요청,전북특별자치도 건설정책과,박시연,,담당확인,X,전자,X,건설정책과-4912,대국민공개,O,,,
3423,2025.04.03,접수,2025년 중소기업제품 공공구매 전시상담회 계획 알림 및 참여 협조요청,전북특별자치도 기업애로해소과,박시연,,담당확인,O,전자,X,기업애로해소과-2528,대국민공개,O,,,
3419,2025.04.03,접수,비영리법인 동일명칭 사용조회(재단법인 김제지평선먹거리통합지원센터),전북특별자치도 농식품산업과,박시연,,담당확인,X,전자,X,농식품산업과-2965,대국민공개,O,,,
3417,2025.04.03,접수,「인구감소지역 지원 특별법」일부 개정 안내 및 특례 발굴 요청,전북특별자치도 인구청년정책과,박시연,,담당확인,O,전자,X,인구청년정책과-2637,대국민공개,O,,,
3413,2025.04.03,접수,2025년 하반기 전북연구원 정책연구과제 제출 요청,전북특별자치도 정책기획관,박시연,,담당확인,O,전자,X,정책기획관-4188,대국민공개,O,,,
3412,2025.04.03,접수,타 부처 법령 제·개정안 의견조회(양곡관리법 시행규칙 등 19건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3753,비공개,O,,,
3411,2025.04.03,접수,(전직원 공람) 법령 제ㆍ개정에 따른 조례위임사항 통보,전북특별자치도 법무행정과,박시연,,담당확인,O,전자,X,법무행정과-3402,대국민공개,O,,,
3400,2025.04.03,접수,수의계약 배제사유 여부 조회((주) 어풍상사),전북특별자치도수산기술연구소 민물고기연구센터,박시연,,담당확인,O,전자,X,민물고기연구센터-1526,대국민공개,O,,,
3399,2025.04.03,접수,중앙부처 법령 제·개정안 검토의견 회신 (전자상거래법),전북특별자치도 총괄지원과,박시연,,담당확인,O,전자,X,총괄지원과-1560,대국민공개,O,,,
3398,2025.04.03,접수,지방세외수입 현금 수납금 관리 철저 안내,전북특별자치도 세정과,오진웅,,담당확인,O,전자,X,세정과-3670,비공개,O,의사결정 과정,,
3397,2025.04.03,접수,2025년도 레미콘 민관공동수급협의회 개최를 위한 협조 요청,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-6930,대국민공개,O,,,
3396,2025.04.03,접수,서난이 의원 발의 조례안(전북특별자치도 식품 사막화 해소를 위한 지원 조례안) 검토의견 조회,전북특별자치도의회 경제산업건설전문위원,김성곤,,담당확인,O,전자,X,경제산업건설전문위원-946,비공개,O,의사결정 과정,,
3395,2025.04.03,접수,의원발의 「전북특별자치도 전기재해 예방에 관한 조례」 제정 관련 검토 및 의견 조회,전북특별자치도 청정에너지수소과,김성곤,,담당확인,O,전자,X,청정에너지수소과-6737,대국민공개,O,,,
3394,2025.04.03,접수,퇴직자 취업심사 관련 업무관련성 여부 확인 요청,전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-4284,비공개,O,5호,,
3392,2025.04.03,접수,2025년 국내 선진 우수사례 벤치마킹(워케이션) 추가 신청 안내,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-7027,대국민공개,O,,,
3391,2025.04.03,접수,2025년 실적 지자체 합동평가 상반기 도-시군 온라인 워크숍 참석 협조,전북특별자치도 자치행정과,김수진,,담당확인,O,전자,X,자치행정과-3672,비공개,X,평가관련 내부자료,,
3390,2025.04.03,접수,「전북특별자치도 인터넷 홈페이지 운영 활성화에 관한 조례」 일부개정조례안에 대한 의견조회,전북특별자치도 소통기획과,김성곤,,담당확인,O,전자,X,소통기획과-2361,대국민공개,O,,,
3389,2025.04.03,접수,「민방위기본법 시행령」 일부개정령안 재의견조회,행정안전부 민방위과,박시연,,이송,O,전자,X,민방위과-1392,비공개,O,,,
3388,2025.04.03,접수,안전관리계획서 적정성 검토 업무 수행 안내,전북특별자치도 건설정책과,박시연,,담당확인,O,전자,X,건설정책과-4846,대국민공개,O,,,
3387,2025.04.03,접수,공간정보 분석시스템 업무담당자 교육 신청명단 제출 요청,전북특별자치도 토지정보과,박시연,,담당확인,O,전자,X,토지정보과-3681,비공개,O,내부검토 과정,,
3386,2025.04.03,접수,2025년 2030 미래세대 평화통일 현장체험교육 지원사업 신청단체 중복지원 여부 확인요청,전북특별자치도 자치행정과,박시연,,담당확인,O,전자,X,자치행정과-3659,비공개,O,내부자료,,
3385,2025.04.03,접수,개인정보파일 일제 정비 추진(전직원 공람),전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4668,비공개,O,의사결정 과정,,
3384,2025.04.03,접수,2025 상반기 성과상여금 운영실태 점검 및 결과 회신요청,전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-7096,부분공개,O,내부검토,,
3383,2025.04.03,접수,부서주관 상시학습 결과 알림(2025년 적극행정 지원 관련 설명회),전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-4302,비공개,O,"5,6호",,
3382,2025.04.03,접수,2025년도 찾아가는 사전컨설팅 실시 및 사전컨설팅 수요 제출 안내,전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-4301,대국민공개,O,,,
3381,2025.04.03,접수,타 부처 법령 제·개정안 의견조회(게임산업법 등 9건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3727,비공개,O,,,
3380,2025.04.03,접수,제12대 전북특별자치도의회 제417회 임시회 도정질문 추진상황 제출,전북특별자치도 대외협력과,김수진,,담당확인,O,전자,X,대외협력과-3047,대국민공개,O,,,
3379,2025.04.03,접수,부동산 보유·매수 신고 업무 관련 부동산 개발사업 현황('25년 1분기) 제출 요청,전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-4308,비공개,O,내부결정 과정 등,,
3378,2025.04.03,접수,2025년 4월 소통의 날 행사 참석 협조(전 직원 공람),전북특별자치도 총무과,박시연,,담당확인,O,전자,X,총무과-7175,대국민공개,O,,,
3377,2025.04.03,접수,전북특별자치도 선정 대리인 지정 신청서(오종석),전북특별자치도 선정 대리인 지정 신청서(오종석),하선경,,담당확인,O,비전자,X,-,비공개,O,개인정보 등,,일반문서 접수
3376,2025.04.03,접수,전북특별자치도 고문변호사 자문의뢰,전북특별자치도 기업애로해소과,함재화,,담당확인,O,전자,X,기업애로해소과-2525,비공개,O,내부검토 과정,,
3375,2025.04.03,접수,2025년「소송수행자 역량강화」교육신청자 명단 변경 제출,정읍시 기획예산실,함재화,,담당확인,O,전자,X,기획예산실-5644,비공개,O,,,
3374,2025.04.02,접수,의원발의「전북특별자치도 마을세무사 운영에 관한 조례안」법제 검토 의뢰(수정),전북특별자치도 세정과,오진웅,,담당확인,O,전자,X,세정과-3654,부분공개,O,내부검토,,
3373,2025.04.02,접수,진안군 자치법규 입법상황 보고,진안군 기획홍보실,김성곤,,담당확인,O,전자,X,기획홍보실-3563,대국민공개,O,,,
3370,2025.04.02,접수,의원발의「전북특별자치도 자율주행자동차 상용화 촉진 및 운영 지원 조례안」검토 및 의견조회,전북특별자치도 교통정책과,오진웅,,담당확인,O,전자,X,교통정책과-6985,비공개,O,내부검토 과정,,
3369,2025.04.02,접수,「전북특별자치도 물류단지 실수요검증위원회 구성 및 운영 조례」일부개정조례안에 대한 의견 조회(수정),전북특별자치도 교통정책과,오진웅,,담당확인,O,전자,X,교통정책과-6976,비공개,O,내부검토과정,,
3363,2025.04.02,접수,「법무행정과 업무용 컴퓨터 구입」조달계약 체결 및 조치사항 안내,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-6842,대국민공개,O,,,
3362,2025.04.02,접수,타 부처 법령 제·개정안 의견조회(장애인복지법 등 18건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3707,비공개,O,,,
3361,2025.04.02,접수,2025년 민간단체 공익활동 지원사업(보건의료활동) 유사 중복여부 확인요청(한국마약퇴치운동본부),전북특별자치도 보건의료과,박시연,,담당확인,O,전자,X,보건의료과-6166,대국민공개,O,,,
3360,2025.04.02,접수,업무변경에 따른 소송수행자 변경 요청,전북특별자치도 생활환경과,함재화,,담당확인,O,전자,X,생활환경과-5615,비공개,O,"소송진행, 내부검토 등",,
3359,2025.04.02,접수,울산·경북·경남 산불 관련 성금 모금 안내,전북특별자치도 자치행정과,박시연,,담당확인,O,전자,X,자치행정과-3651,대국민공개,O,,,
3358,2025.04.02,접수,감사교육원 5월 교육과정(대면·비대면 집합교육과정) 신청 안내,전북특별자치도 교육지원과,박시연,,담당확인,O,전자,X,교육지원과-3456,대국민공개,O,,,
3357,2025.04.02,접수,익산시 자치법규안 입법상황 보고,익산시 기획예산과,김성곤,,담당확인,O,전자,X,기획예산과-5217,비공개,O,,,
3356,2025.04.02,접수,행정심판청구 보충서면 송달에 따른 보충답변서 제출,군산시 토지정보과,최종윤,,담당확인,O,비전자,X,-,비공개,O,개인정보 등,,일반문서 접수
3355,2025.04.02,접수,기획형 모빌리티 규제샌드박스 수요조사 알림,국토교통부 모빌리티총괄과,박시연,,담당확인,O,전자,X,모빌리티총괄과-1261,비공개,O,,,
3354,2025.04.02,접수,의원발의 「행정절차법」일부개정법률안(최보윤의원 대표발의) 의견조회,행정안전부 행정제도과,박시연,,담당확인,O,전자,X,행정제도과-1120,대국민공개,O,,,
3353,2025.04.02,접수,수의계약 배제사유 여부 조회(동산 천막 종합공사),전북특별자치도수산기술연구소 민물고기연구센터,박시연,,담당확인,O,전자,X,민물고기연구센터-1489,대국민공개,O,,,
3348,2025.04.02,접수,「문화예술진흥법」 일부개정법률안(조인철 의원 대표발의) 관계기관 의견조회,전북특별자치도 문화산업과,박시연,,담당확인,O,전자,X,문화산업과-4968,대국민공개,O,,,
3347,2025.04.02,접수,2025년 1분기 계좌점검 및 보통예금계좌 등 회계관리 현황 조사,전북특별자치도 회계과,오진웅,,담당확인,O,전자,X,회계과-6759,비공개,O,내부자료 등,,
3346,2025.04.02,접수,비영리법인 명칭변경 신청에 따른 동일명칭 사용조회(사단법인 무주반딧불축제위원회),전북특별자치도 문화산업과,박시연,,담당확인,X,전자,X,문화산업과-4979,대국민공개,O,,,
3345,2025.04.01,접수,지방출자·출연기관 설립기준 개정 안내,전북특별자치도 예산과,박시연,,담당확인,O,전자,X,예산과-4216,대국민공개,O,,,
3344,2025.04.01,접수,1기업-1공무원 전담제 기업애로해소 전담공무원 확정 알림,전북특별자치도 기업애로해소과,박시연,,담당확인,O,전자,X,기업애로해소과-2482,비공개,O,내부검토 과정 및 기업 내부정보 포함,,
3343,2025.04.01,접수,순창군 자치법규 안 개폐 보고(조례 6건),순창군 기획예산실,김성곤,,담당확인,O,전자,X,기획예산실-4647,비공개,O,,,
3342,2025.04.01,접수,1기업-1공무원 전담제 기업애로사항 조치계획 및 처리결과 안내,전북특별자치도 기업애로해소과,박시연,,담당확인,O,전자,X,기업애로해소과-2481,비공개,O,내부검토 과정 및 기업 내부정보 포함,,
3341,2025.04.01,접수,법제자문관 파견 알림 및 법제 관련 자문절차 등 안내,전북특별자치도 법무행정과,박시연,,담당확인,O,전자,X,법무행정과-3340,대국민공개,O,,,
3337,2025.04.01,접수,행정심판청구 보충서면 송달에 따른 보충답변서 제출,군산시 토지정보과,최종윤,,담당확인,O,전자,X,토지정보과-3947,비공개,O,,,
3336,2025.04.01,접수,6급 리더십 역량강화 교육 대상자 명단 제출 요청(수정),전북특별자치도 인재양성과,박시연,,담당확인,O,전자,X,인재양성과-1554,부분공개,O,내부검토,,
3335,2025.04.01,접수,「2025 전북특별자치도 드론 영상 및 사진 공모전」참여 협조,전북특별자치도 토지정보과,박시연,,담당확인,O,전자,X,토지정보과-3579,대국민공개,O,,,
3333,2025.04.01,접수,법령 제ㆍ개정에 따른 조례위임사항 통보,법제처 자치법제지원과,김수진,,담당확인,O,전자,X,자치법제지원과-554,대국민공개,O,,,
3332,2025.04.01,접수,전북특별자치도 보건환경연구원 검정·시험등에 관한 조례 일부개정조례안 사전심사 의뢰,전북특별자치도보건환경연구원 총무과,김성곤,,담당확인,O,전자,X,총무과-1621,비공개,O,내부검토,,
3331,2025.04.01,접수,인권친화적 직장분위기 조성을 위한 『청원 인권 집중상담기간』운영 알림(전직원 공람),전북특별자치도 인권담당관,박시연,,담당확인,O,전자,X,인권담당관-1703,비공개,O,개인정보,,
3330,2025.04.01,접수,6급 리더십 역량강화 교육 대상자 명단 제출 요청,전북특별자치도 인재양성과,박시연,,담당확인,O,전자,X,인재양성과-1549,부분공개,O,내부검토,,
3329,2025.04.01,접수,남원시 자치법규안 검토의뢰 회신,전북특별자치도 관광산업과,김성곤,,담당확인,O,전자,X,관광산업과-3834,비공개,O,의사결정 과정,,
3328,2025.04.01,접수,2025년 폭염대책비(재난안전특별교부세) 사전 수요조사 제출 요청,전북특별자치도 자연재난과,박시연,,담당확인,O,전자,X,자연재난과-4971,대국민공개,O,,,
3327,2025.04.01,접수,수의계약 배제사유 여부 조회[광남건축사사무소 외 2],전북특별자치도농업기술원 행정지원과,박시연,,담당확인,O,전자,X,행정지원과-2208,대국민공개,O,,,
3326,2025.04.01,접수,「전북특별자치도 행정기구 설치 및 정원 운영에 관한 조례」 일부개정조례안 입법예고 단축 협의 요청,전북특별자치도 정책기획관,김수진,,담당확인,O,전자,X,정책기획관-4066,비공개,O,내부검토 과정,,
3323,2025.04.01,접수,2025년 청백-e 시스템 모니터링 결과 조치 요청(3월),전북특별자치도감사위원회 사무국,박시연,,담당확인,O,전자,X,사무국-4191,부분공개,O,감사 내부자료,,
3322,2025.04.01,접수,정부입법지원센터 조례 스크랩 게시판 운영 안내 및 홍보 협조 요청,법제처 자치법제지원과,박시연,,담당확인,X,전자,X,자치법제지원과-553,대국민공개,O,,,
3321,2025.04.01,접수,의원발의「전북특별자치도 마을세무사 운영에 관한 조례안」법제 검토 의뢰,전북특별자치도 세정과,오진웅,,담당확인,O,전자,X,세정과-3551,부분공개,O,내부검토,,
3319,2025.04.01,접수,의원발의「주민등록법」 일부개정법률안 의견조회,행정안전부 주민과,박시연,,담당확인,O,전자,X,주민과-2318,대국민공개,O,,,
3318,2025.04.01,접수,2025년 4월 온나라 문서시스템 교육 안내,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4568,대국민공개,O,,,
3317,2025.04.01,접수,「AI기술을 활용한 재난관리 교재개발」연구용역 기술평가위원 추천요청,전북특별자치도 안전정책과,박시연,,담당확인,O,전자,X,안전정책과-4619,대국민공개,O,,,
3316,2025.04.01,접수,2025년 직무전문 교육 「소송수행자 역량강화」 교육대상자 확정 통보,전북특별자치도 법무행정과,박시연,,담당확인,O,전자,X,법무행정과-3314,대국민공개,O,,,
3315,2025.04.01,접수,법제처 소속 파견복귀 공무원의 근무상황 내역 회신 요청,법제처 운영지원과,박시연,,담당확인,O,전자,X,운영지원과-2195,비공개,O,,,
3313,2025.04.01,접수,군산시 자치법규 입법상황보고 (2025. 4. 15. 공포대상),군산시 기획예산과,김성곤,,담당확인,O,전자,X,기획예산과-3977,부분공개,O,,,
3312,2025.04.01,접수,타 부처 법령 제·개정안 의견조회(관광기본법 등 18건),행정안전부 법무담당관,박시연,,담당확인,O,전자,X,법무담당관-3631,비공개,O,,,
3311,2025.04.01,접수,전자정부사업 관련 지침 개정 관련 의견조회 협조 요청,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4552,비공개,O,내부검토 과정,,
3310,2025.04.01,접수,법제교육 출강 협조 요청,법제처 법제교육과,김수진,,담당확인,X,전자,X,법제교육과-568,비공개,O,,,
3309,2025.04.01,접수,2025년 제4차 정보화사업 보안성 검토 계획 알림,전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4549,대국민공개,O,,,
3307,2025.04.01,접수,증거서류 등 반환신청서(2025-21),백호현,최종윤,,담당확인,O,비전자,X,-,비공개,O,"개인정보, 영업상 비밀 등",,일반문서 접수
3303,2025.04.01,접수,비영리 사단법인 설립허가 알림(사단법인 농어촌활성화정책연구원),전북특별자치도 농촌사회활력과,박시연,,담당확인,X,전자,X,농촌사회활력과-4565,대국민공개,O,,,
3301,2025.04.01,접수,「생활화학제품 및 살생물제의 안전관리에 관한 법률 시행규칙」 일부개정안에 대한 관계부처 의견 조회,환경부 화학제품관리과,박시연,,이송,O,전자,X,화학제품관리과-442,대국민공개,O,,,
3300,2025.04.01,접수,"도 정보시스템 유지보수 용역직원 1, 2월 미참석자 추가 보안교육 참석 협조",전북특별자치도 행정정보과,박시연,,담당확인,O,전자,X,행정정보과-4532,대국민공개,O,,,
3297,2025.04.01,접수,「생활화학제품 및 살생물제의 안전관리에 관한 법률 시행령」 일부개정령안에 대한 관계부처 의견 조회,환경부 화학제품관리과,박시연,,이송,O,전자,X,화학제품관리과-439,대국민공개,O,,,
3296,2025.04.01,접수,2025년「자랑스러운 전북」방송 소재 제출 협조요청,전북특별자치도 대외협력과,박시연,,담당확인,O,전자,X,대외협력과-2947,대국민공개,O,,,
3295,2025.04.01,접수,2025년 상반기 정수물품 정수 현행화 정비 안내,전북특별자치도 회계과,박시연,,담당확인,O,전자,X,회계과-6668,대국민공개,O,,,
3294,2025.04.01,접수,수의계약 배제사유 여부 조회(코리아아쿠아어업회사법인주식회사 외 1),전북특별자치도수산기술연구소 수산연구과,박시연,,담당확인,O,전자,X,수산연구과-2149,대국민공개,O,,,
3293,2025.04.01,접수,공무원 등 인사발령 사항 통지,전북특별자치도 총무과,김수진,,담당확인,O,전자,X,총무과-6950,부분공개,O,인사관리,,
