문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
2663,2025.02.27,접수,『민원업무 역량 강화』과정 계획 안내 및 교육생 추천 요청,전북특별자치도 자치행정과,박지현,,담당확인,O,전자,X,자치행정과-2161,비공개,O,개인정보포함,,
2662,2025.02.27,접수,비영리법인 설립허가 신청에 따른 동일명칭 사용여부 조회(사단법인 이에스지정책연구원),강원특별자치도 정책기획관,박지현,,담당확인,X,전자,X,정책기획관-3620,대국민공개,O,,,
2661,2025.02.27,접수,비영리법인 설립 허가번호 부여 의뢰(사단법인 전북특별자치도농업기계산업협회),전북특별자치도 전환산업과,박지현,,담당확인,X,전자,X,전환산업과-963,대국민공개,O,,,
2655,2025.02.27,접수,2025년도 갈등관리 지원사업 안내 및 수요조사(1분기),전북특별자치도 자치행정과,박지현,,담당확인,O,전자,X,자치행정과-2165,대국민공개,O,,,
2654,2025.02.27,접수,「제12기 규제혁신 실천과정」교육 안내 및 대상자 추천,전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-2013,대국민공개,O,,,
2653,2025.02.27,접수,2026년 지역혁신체계지원 사업 소요예산(안) 조사,산업통상자원부 지역경제총괄과,김상국,,담당확인,O,전자,X,지역경제총괄과-321,비공개,O,,,
2652,2025.02.27,접수,국회예산정책처 요구자료 제출(현금성 직접지원 관련),무주군 기획조정실,유영기,,담당확인,O,전자,X,기획조정실-2854,비공개,O,,,
2651,2025.02.27,접수,2025년 인구동향조사 신규 업무담당자 교육 참석 명단 제출,정읍시 민원지적과,안순남,,담당확인,O,전자,X,민원지적과-4293,대국민공개,O,,,
2647,2025.02.27,접수,이성권 국회의원 요구자료 제출(위원회 현황),전북특별자치도 자치행정과,유영기,,담당확인,O,전자,X,자치행정과-2167,부분공개,O,"내부검토, 개인정보",,
2646,2025.02.27,접수,2025년 전북특별자치도 사회조사 도비 보조금 교부신청서 제출,김제시 정보통신과,안순남,,담당확인,O,전자,X,정보통신과-2537,부분공개,O,,,
2645,2025.02.27,접수,2025년 지역통계 기술지원 대상기관 선정 알림,호남지방통계청 지역통계과,안순남,,담당확인,X,전자,X,지역통계과-254,대국민공개,O,,,
2644,2025.02.27,접수,김정재 국회의원 요구자료 제출(수도법 관련),부안군 기획감사담당관,유영기,,담당확인,O,전자,X,기획감사담당관-3309,부분공개,O,,,
2643,2025.02.27,접수,국회의원(나경원) 요구자료 제출,전북특별자치도 총무과,유영기,,담당확인,O,전자,X,총무과-4538,대국민공개,O,,,
2642,2025.02.27,접수,2024년 자체통계품질진단 실시 결과 알림,통계청 품질관리과,김대명,,담당확인,O,전자,X,품질관리과-576,부분공개,O,,,
2641,2025.02.27,접수,2024년 국민 및 공무원 제안 운영 실적 통보,행정안전부 정보공개과,전건우,,담당확인,O,전자,X,정보공개과-971,비공개,O,,,
2640,2025.02.27,접수,2025년 1분기 혁신도정상 실적서 제출(보건환경연구원_환경연구부),전북특별자치도보건환경연구원 수계조사과,정상곤,,담당확인,O,전자,X,수계조사과-718,대국민공개,O,,,
2639,2025.02.27,접수,2024년도 민간위탁사무 정산검사 결과 제출,전북특별자치도 건강증진과,오지수,,담당확인,O,전자,X,건강증진과-4020,비공개,O,내부검토자료,,
2638,2025.02.27,접수,이원택 국회의원 요구자료 제출(서남권 해상풍력 관련),전북특별자치도 청정에너지수소과,유영기,,담당확인,O,전자,X,청정에너지수소과-3986,비공개,O,내부검토 과정,,
2633,2025.02.26,접수,2025년 4월 사이버교육(KLID e-러닝) 수강신청 안내(지방자치단체),전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1996,대국민공개,O,,,
2632,2025.02.26,접수,대정부 정책건의과제 행정안전부 회신결과 알림(관리번호 2),대한민국시도지사협의회,고은아,,담당확인,O,전자,X,기획행정협력관-228,부분공개,O,,,
2631,2025.02.26,접수,지방공무원 인사발령사항 알림(일반임기제공무원 기간 연장),전북특별자치도의회 총무담당관,박지현,,담당확인,O,전자,X,총무담당관-1938,비공개,O,인사관련 사항,,
2630,2025.02.26,접수,2025년 인구동향조사 교육 수요 제출,순창군 기획예산실,안순남,,담당확인,O,전자,X,기획예산실-2798,대국민공개,O,,,
2629,2025.02.26,접수,지속가능발전 지방위원회 구성현황 조사 등 협조 요청,국무조정실 지속가능발전추진단,전국진,,담당확인,O,전자,X,지속가능발전추진단-76,비공개,O,,,
2628,2025.02.26,접수,제안서 평가위원(후보자) 추천 요청(인권역사현장 기념화 사업 용역),전북특별자치도 인권담당관,박지현,,담당확인,O,전자,X,인권담당관-1042,비공개,O,내부검토 과정,,
2626,2025.02.26,접수,수의계약 배제사유 조회[우인에스엠(SM)],전북특별자치도 소방행정과,박지현,,담당확인,O,전자,X,소방행정과-5389,대국민공개,O,,,
2614,2025.02.26,접수,「전라북도 2023 새만금 세계스카우트잼버리 사회적 배려 대상 청소년 참가 지원 조례 폐지조례안」외 2건 의견 조회,전북특별자치도 교육협력추진단,박지현,,담당확인,O,전자,X,교육협력추진단-2435,대국민공개,O,,,
2613,2025.02.26,접수,조승환 국회의원 요구자료 제출(재경기숙사 현황),전북특별자치도 교육협력추진단,유영기,,담당확인,O,전자,X,교육협력추진단-2436,대국민공개,O,,,
2612,2025.02.26,접수,양부남 국회의원 요구자료 제출(재경학사 관련),전북특별자치도 교육협력추진단,유영기,,담당확인,O,전자,X,교육협력추진단-2437,대국민공개,O,,,
2610,2025.02.26,접수,2022년~2023년 지방자치단체 혁신성과 확산지원사업 추진현황 점검자료 제출 요청,행정안전부 혁신기획과,박지현,,이송,O,전자,X,혁신기획과-414,비공개,O,,,
2609,2025.02.26,접수,필수업무 지정 및 종사자 지원위원회 위원 등  추천 요청,대한민국시도지사협의회,고은아,,담당확인,O,전자,X,운영지원부-2286,대국민공개,O,,,
2608,2025.02.26,접수,2025년 제3차 전북특별자치도 조례규칙심의회 심의 결과 통보,전북특별자치도 법무행정과,오지수,,담당확인,O,전자,X,법무행정과-2155,비공개,O,내부검토 및 의사결정 과정,,
2607,2025.02.26,접수,의원발의 「전북특별자치도 공공기관의 환경ㆍ사회ㆍ지배구조(ESG) 경영 활성화 지원 조례」제정안 검토 및 의견조회,전북특별자치도 예산과,박지현,,담당확인,O,전자,X,예산과-2593,비공개,O,내부검토 과정,,
2606,2025.02.26,접수,2025년 전북특별자치도 옥외행사 안전관리 운영계획 알림,전북특별자치도 안전정책과,박지현,,담당확인,O,전자,X,안전정책과-2861,비공개,O,내부검토 과정,,
2605,2025.02.26,접수,[이송] 지속가능발전 책임관 지정 명단 제출,전북특별자치도 외국인국제정책과,전국진,,담당확인,O,전자,X,외국인국제정책과-1338,대국민공개,O,,,
2604,2025.02.26,접수,2024년도 민간위탁사무 정산검사 결과 제출(전북특별자치도 한센병 관리사업),전북특별자치도 감염병관리과,오지수,,담당확인,O,전자,X,감염병관리과-4153,부분공개,O,개인정보포함,,
2603,2025.02.26,접수,도 산하 공기업 및 출연기관「인사검증 및 지도·감독 추진 가이드라인」통보(보완),전북특별자치도 예산과,변승주,,담당확인,O,전자,X,예산과-2597,대국민공개,O,,,
2602,2025.02.26,접수,2024년도 민간위탁사무 정산검사 결과 제출(전북특별자치도 투어버스 운영),전북특별자치도 관광산업과,오지수,,담당확인,O,전자,X,관광산업과-2334,비공개,O,내부검토 과정,,
2601,2025.02.26,접수,조달청'공사원가 사전검토 시 보완 요청 사례'안내,전북특별자치도 회계과,박지현,,담당확인,O,전자,X,회계과-3992,대국민공개,O,,,
2600,2025.02.26,접수,중앙부처 법령 제·개정안 의견조회(사회복지사업법 등 21건),전북특별자치도 법무행정과,박지현,,담당확인,O,전자,X,법무행정과-2156,비공개,O,내부검토,,
2599,2025.02.26,접수,2024 가구주택기초조사 평가회 결과 알림,통계청 인구총조사과,김대명,,담당확인,O,전자,X,인구총조사과-532,비공개,O,,,
2598,2025.02.26,접수,「2025년 상반기 법제교육」 안내 및 교육대상자 제출 협조,전북특별자치도 법무행정과,박지현,,담당확인,O,전자,X,법무행정과-2157,대국민공개,O,,,
2597,2025.02.26,접수,2025년 노인복지분야 민간사회단체 공익활동 지원사업 신청단체 중복지원 여부 확인요청,전북특별자치도 고령친화정책과,전영훈,,담당확인,O,전자,X,고령친화정책과-3136,비공개,O,개,,
2596,2025.02.26,접수,(지자체합동평가) 국어문화복지 실현을 위한 쉽고 바른 공공언어 쓰기 평가용 용어목록 발송(전직원공람),전북특별자치도 문화산업과,박지현,,담당확인,O,전자,X,문화산업과-2892,대국민공개,O,,,
2595,2025.02.26,접수,청렴연수원 청렴교육 신청 안내(4월),전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1968,대국민공개,O,,,
2594,2025.02.26,접수,2024년 전북특별자치도 사회조사 도비보조금 정산서 제출,전주시 정보화정책과,안순남,,담당확인,O,전자,X,정보화정책과-2468,대국민공개,O,,,
2593,2025.02.26,접수,지방공무원 인사발령 사항 알림('25.02.26.),전북특별자치도의회 총무담당관,박지현,,담당확인,O,전자,X,총무담당관-1937,비공개,O,개인정보 및 인사,,
2592,2025.02.26,접수,2025년 1월 국내인구이동통계 전입사유 현황 및 협조 요청,통계청 인구추계팀,안순남,,담당확인,O,전자,X,인구추계팀-340,비공개,O,,,
2591,2025.02.26,접수,제64회 전북 통계연보 자료 제출,전북특별자치도 일자리민생경제과,안순남,,담당확인,O,전자,X,일자리민생경제과-2869,대국민공개,O,,,
2590,2025.02.26,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,박지현,,담당확인,O,전자,X,총무과-4471,비공개,O,인사관련 및 개인정보,,
2589,2025.02.26,접수,2025년 도지사 포상(공무원) 운영 계획 통보,전북특별자치도 총무과,박지현,,담당확인,O,전자,X,총무과-4463,대국민공개,O,,,
2588,2025.02.26,접수,도의회 의원 서류(자료)요구서 보냄(김슬지 의원),전북특별자치도 대외협력과,고은아,,담당확인,O,전자,X,대외협력과-1800,대국민공개,O,,,
2587,2025.02.26,접수,김정재 국회의원 요구자료 제출(수도법 관련),군산시 기획예산과,유영기,,담당확인,O,전자,X,기획예산과-1921,비공개,O,,,
2586,2025.02.26,접수,김정재 국회의원 요구자료 제출(수도법 관련),고창군 기획예산실,유영기,,담당확인,O,전자,X,기획예산실-3252,비공개,O,,,
2585,2025.02.26,접수,2025년 비영리민간단체 전수조사 계획 알림 및 결과 제출 요청,전북특별자치도 대외협력과,김성선,,담당확인,O,전자,X,대외협력과-1796,부분공개,O,개인정보 및 단체 관련 정보,,
2584,2025.02.26,접수,2025년 시군구 GRDP 추계 지원 기본계획 송부,통계청 소득통계과,김대명,,담당확인,O,전자,X,소득통계과-391,대국민공개,O,,,
2579,2025.02.26,접수,"온나라 지식(KMS, 표준업무포털)·정책연구·이음 서비스 중단 안내",전북특별자치도 행정정보과,박지현,,담당확인,X,전자,X,행정정보과-2783,대국민공개,O,,,
2578,2025.02.26,접수,미국 통상정책 대응반 회의 결과 및 협조사항 안내,전북특별자치도 기업애로해소과,박지현,,담당확인,O,전자,X,기업애로해소과-1436,대국민공개,O,,,
2577,2025.02.26,접수,2025년 3월 전북특별자치도 지방보조금관리위원회 개최,전북특별자치도 예산과,전영훈,,담당확인,O,전자,X,예산과-2499,비공개,O,"내부검토과정, 단체정보 포함",,
2576,2025.02.26,접수,2024 회계연도 결산서 첨부서류(보통예금계좌 현재액) 제출,전북특별자치도 예산과,전영훈,,담당확인,O,전자,X,예산과-2538,비공개,O,법인 계좌 포함,,
2573,2025.02.26,접수,도의회 의원 서류(자료)요구서 보냄(최형열 의원),전북특별자치도 대외협력과,유영기,,담당확인,O,전자,X,대외협력과-1772,대국민공개,O,,,
2572,2025.02.26,접수,2024년(2023년 기준) 제30회 광양통계연보 공표 알림,광양시 총무과,안순남,,담당확인,X,전자,X,총무과-6623,부분공개,O,,,
2571,2025.02.26,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,박지현,,담당확인,O,전자,X,총무과-4427,비공개,O,인사관리,,
2570,2025.02.26,접수,지속가능발전책임관 지정 협조 요청 회신,김제시 기획감사실,전국진,,담당확인,O,전자,X,기획감사실-2925,비공개,O,,,
2569,2025.02.25,접수,김정재 국회의원 요구자료 제출,남원시 기획예산과,유영기,,담당확인,O,전자,X,기획예산과-338,부분공개,O,,,
2568,2025.02.25,접수,김정재 국회의원 요구자료 제출(수도법 관련),김제시 기획감사실,유영기,,담당확인,O,전자,X,기획감사실-2898,비공개,O,,,
2567,2025.02.25,접수,2025년도 도지사 민간인 포상 운영계획 통보,전북특별자치도 총무과,박지현,,담당확인,O,전자,X,총무과-4422,대국민공개,O,,,
2566,2025.02.25,접수,(규제샌드박스) 규제 신속확인 의견제출 요청,전북특별자치도 자치제도과,박지현,,담당확인,O,전자,X,자치제도과-951,비공개,O,내부검토과정 및 기업정보 포함,,
2565,2025.02.25,접수,2025년 제1기 국가송무 사이버교육 수강 안내,전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1920,대국민공개,O,,,
2564,2025.02.25,접수,한국수목원정원관리원(수목원·정원 플랫폼 기관) 연간회원 가입 안내,전북특별자치도 산림자원과,박지현,,담당확인,O,전자,X,산림자원과-4323,대국민공개,O,,,
2563,2025.02.25,접수,북구 2040 장기발전계획 수립 용역 제안서 평가관련 신인도 조회,부산광역시 북구 기획감사실,박지현,,담당확인,X,전자,X,기획감사실-2932,비공개,O,,,
2562,2025.02.25,접수,지방공무원 인사발령사항 알림(전입),전북특별자치도의회 총무담당관,박지현,,담당확인,O,전자,X,총무담당관-1916,비공개,O,인사관련 사항,,
2561,2025.02.25,접수,수의계약 배제사유 여부 조회[유한회사 원탑종합건설 외 1],전북특별자치도산림환경연구원 산림복지휴양과,박지현,,담당확인,O,전자,X,산림복지휴양과-1607,대국민공개,O,,,
2560,2025.02.25,접수,수의계약 배제사유 여부 조회(대성하이테크),전북특별자치도수산기술연구소 수산연구과,박지현,,담당확인,O,전자,X,수산연구과-1258,대국민공개,O,,,
2555,2025.02.25,접수,부서주관 상시학습 결과 알림(지방보조금시스템 사용자 교육),전북특별자치도 예산과,박지현,,담당확인,O,전자,X,예산과-2527,부분공개,O,개인정보 포함,,
2554,2025.02.25,접수,민간위탁 추진에 따른 이행사항 자료 제출(전북응급의료지원단),전북특별자치도 보건의료과,오지수,,담당확인,O,전자,X,보건의료과-3711,비공개,O,내부검토 과정,,
2553,2025.02.25,접수,2025년 서울정책연수 프로그램 운영 안내,서울특별시 대외협력과,박지현,,담당확인,O,전자,X,대외협력과-1869,부분공개,O,,,
2552,2025.02.25,접수,부서주관 상시학습 결과 알림(2025년 국가예산 확보 역량강화 워크숍),전북특별자치도 정책기획관,박지현,,담당확인,O,전자,X,정책기획관-2541,부분공개,O,개인정보 포함 등,,
2551,2025.02.25,접수,전문경력인사 초빙활용지원사업 단계평가(2023년 전반기 선정) 결과 알림,한국연구재단,전건우,,담당확인,O,전자,X,학술기획팀-10626,비공개,O,,,
2550,2025.02.25,접수,2025 인총 및 농총 상황실 설치 등 수요 조사 자료 제출,군산시 기획예산과,김대명,,담당확인,O,전자,X,기획예산과-1852,비공개,O,,,
2549,2025.02.25,접수,2025년 2월 지방보조금 관리위원회 심의결과 송부,전북특별자치도 예산과,전영훈,,담당확인,O,전자,X,예산과-2514,비공개,O,내부검토과정,,
2548,2025.02.25,접수,제9차 전북특별자치도 지방시대위원회 회의 안건 수요조사,전북특별자치도 정책기획관,최강철,,담당확인,O,전자,X,정책기획관-2542,대국민공개,O,,,
2547,2025.02.25,접수,수의계약 배제사유 여부 조회((주)동양해외관광),전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1905,대국민공개,O,,,
2546,2025.02.25,접수,시설물의 안전 및 유지관리에 관한 특별법 일부개정법률안(7558) 의견조회(윤재옥의원 대표발의),전북특별자치도 사회재난과,박지현,,담당확인,O,전자,X,사회재난과-1857,대국민공개,O,,,
2545,2025.02.25,접수,중앙부처 법령 제·개정안 의견조회(농수산물유통및가격안정에관한법률 시행규칙 등 9건),전북특별자치도 법무행정과,박지현,,담당확인,O,전자,X,법무행정과-2082,비공개,O,내부검토,,
2544,2025.02.25,접수,박용갑 국회의원 요구자료 제출(공동주택 내 실내 클라이밍시설 관련),전북특별자치도 주택건축과,유영기,,담당확인,X,전자,X,주택건축과-4630,부분공개,O,단지정보,,
2512,2025.02.25,접수,지속가능발전책임관 지정 협조 요청 회신,전주시 기획예산과,전국진,,담당확인,O,전자,X,기획예산과-2040,비공개,O,,,
2511,2025.02.25,접수,제416회 임시회 제2차 본회의 건의·결의안 처리결과 제출 협조,전북특별자치도 대외협력과,최강철,,담당확인,O,전자,X,대외협력과-1753,비공개,O,내부,,
2510,2025.02.25,접수,2025년 상반기 데이터 분석과제 수요 조사표 제출,전북특별자치도 창업지원과,박정환,,담당확인,O,전자,X,창업지원과-963,대국민공개,O,,,
2509,2025.02.25,접수,「2025년 군산시 BSC 직무성과평가 용역」 참여 업체 행정처분 조회,군산시 기획예산과,정상곤,,담당확인,O,전자,X,기획예산과-1794,부분공개,O,,,
2508,2025.02.25,접수,2025년 1분기 혁신도정상 신청,전북특별자치도도로관리사업소 시설과,정상곤,,담당확인,O,전자,X,시설과-1527,비공개,O,내부검토,,
2507,2025.02.25,접수,2024년 민간위탁사무 추진에 따른 정산결과 제출,전북특별자치도 교통정책과,오지수,,담당확인,O,전자,X,교통정책과-3924,비공개,O,내부검토 과정,,
2506,2025.02.25,접수,2024년도 민간위탁사무 정산검사 결과 제출,전북특별자치도 관광산업과,오지수,,담당확인,O,전자,X,관광산업과-2275,부분공개,O,내부검토 과정,,
2505,2025.02.25,접수,전북연구원 출연금 정정 신청(2차분),(재)전북연구원 재무·회계팀,변승주,,담당확인,O,전자,X,재무·회계팀-0222,대국민공개,O,,,
2504,2025.02.25,접수,「2025년 전북특별자치도 4급 이상 간부공무원 인권교육」일정변경 안내 및 참석협조 요청,전북특별자치도 인권담당관,박지현,,담당확인,O,전자,X,인권담당관-995,대국민공개,O,,,
2503,2025.02.25,접수,통계책임관 현행화 협조 요청,통계청 통계정책과,안순남,,담당확인,O,전자,X,통계정책과-529,대국민공개,O,,,
2502,2025.02.25,접수,2024년도 전북특별자치도 사회조사 도비보조금 정산서 제출,장수군 행정지원과,안순남,,담당확인,O,전자,X,행정지원과-5821,부분공개,O,,,
2501,2025.02.25,접수,김정재 국회의원 요구자료(수도법 관련) 제출,무주군 기획조정실,유영기,,담당확인,O,전자,X,기획조정실-2675,비공개,O,,,
2500,2025.02.25,접수,2025년 인권분야 민간단체 공익활동 지원사업 신청단체 중복지원 여부 확인 요청,전북특별자치도 인권담당관,전영훈,,담당확인,O,전자,X,인권담당관-982,비공개,O,내부검토 과정,,
2498,2025.02.25,접수,지방공무원 파견에 따른 결원보충 승인 신청(새만금개발청),부안군 자치행정담당관,김민정,,담당확인,O,전자,X,자치행정담당관-5105,비공개,O,,,
2497,2025.02.25,접수,2024년 하반기 지방자치단체 기구·정원 관리실태 감사 결과 통보,행정안전부 자치분권제도과,김민정,,담당확인,O,전자,X,자치분권제도과-652,비공개,O,,,
2496,2025.02.25,접수,2025년 제1회 전북특별자치도 교육행정협의회 안건 제출 요청,전북특별자치도 교육협력추진단,박지현,,담당확인,O,전자,X,교육협력추진단-2301,대국민공개,O,,,
2495,2025.02.25,접수,김정재 국회의원 요구자료 제출(수도법),정읍시 기획예산실,유영기,,담당확인,O,전자,X,기획예산실-3255,대국민공개,O,,,
2494,2025.02.25,접수,2025년 1분기 혁신도정상 실적서 제출,전북특별자치도평생교육장학진흥원 행정지원부,정상곤,,담당확인,O,전자,X,행정지원부-491,대국민공개,O,,,
2493,2025.02.25,접수,「전북특별자치도지역내총생산」통계작성 변경승인 알림,통계청 경제통계심사조정과,김대명,,담당확인,X,전자,X,경제통계심사조정과-656,대국민공개,O,,,
2492,2025.02.25,접수,제64회 전북 통계연보 작성을 위한 통계자료 제출,전북특별자치도 관광산업과,안순남,,담당확인,O,전자,X,관광산업과-2264,대국민공개,O,,,
2491,2025.02.25,접수,세출예산(경제구조통계작성) 증감 재배정 알림,통계청 기획재정담당관,김대명,,담당확인,O,전자,X,기획재정담당관-835,비공개,O,,,
2490,2025.02.25,접수,내륙첨단권 발전종합계획 2025년 추진계획 제출,전주시 기획예산과,김상국,,담당확인,O,전자,X,기획예산과-2034,비공개,O,,,
2489,2025.02.25,접수,동부권발전사업 추진현황 제출(’25.1월말 기준),남원시 기획예산과,구성관,,담당확인,O,전자,X,기획예산과-297,부분공개,O,,,
2488,2025.02.25,접수,2025년 나라통계시스템 운영 계획 알림,통계청 조사시스템관리과,안순남,,담당확인,O,전자,X,조사시스템관리과-484,비공개,O,,,
2487,2025.02.25,접수,2024년도 민간위탁사무 정산검사 결과 제출,전북특별자치도 보건의료과,오지수,,담당확인,O,전자,X,보건의료과-3657,비공개,O,내부검토 등,,
2486,2025.02.25,접수,2025년 중증장애인생산품 부서별 컨설팅 실시 안내 및 참여 협조 요청,전북특별자치도 장애인복지정책과,전영훈,,담당확인,O,전자,X,장애인복지정책과-2841,부분공개,O,내부검토 과정,,
2485,2025.02.25,접수,부서주관 상시학습 결과 알림(2025년 지방보조금 관리·운영계획 교육),전북특별자치도 예산과,박지현,,담당확인,O,전자,X,예산과-2496,대국민공개,O,,,
2484,2025.02.25,접수,중앙부처 법령 제·개정안 의견조회(감염병예방법 등 19건),전북특별자치도 법무행정과,박지현,,담당확인,O,전자,X,법무행정과-2031,비공개,O,내부검토,,
2483,2025.02.25,접수,필수조례 정비 및 2026년 정부합동평가 대응 관련 협조 요청,전북특별자치도 법무행정과,김상국,,담당확인,O,전자,X,법무행정과-2030,비공개,O,내부검토 및 의사결정 과정,,
2482,2025.02.25,접수,2025년 전북특별자치도 지역사회보장조사 표본설계 기술지원 요청,전북특별자치도 사회복지정책과,김대명,,담당확인,X,전자,X,사회복지정책과-4289,대국민공개,O,,,
2481,2025.02.25,접수,2024년도 전북특별자치도 사회조사 도비보조금 정산서 제출,고창군 기획예산실,안순남,,담당확인,O,전자,X,기획예산실-3121,대국민공개,O,,,
2480,2025.02.25,접수,2024년도 전북특별자치도 사회조사 도비보조금 정산서 제출,익산시 기획예산과,안순남,,담당확인,O,전자,X,기획예산과-3091,비공개,O,,,
2479,2025.02.25,접수,지방공무원 직무파견에 따른 결원보충 승인 신청,김제시 행정지원과,김민정,,담당확인,O,전자,X,행정지원과-3850,비공개,O,,,
2478,2025.02.25,접수,자치법규안 사전심사 결과 알림(「전북특별자치도 행정기구 설치 및 정원 운영에 관한 조례 시행규칙」일부개정규칙안),전북특별자치도 법무행정과,최홍창,,담당확인,O,전자,X,법무행정과-2038,비공개,O,내부검토 과정,,
2477,2025.02.25,접수,추경호 국회의원 요구자료 제출,전북특별자치도 안전정책과,유영기,,담당확인,O,전자,X,안전정책과-2772,부분공개,O,내부검토 사항 등 포함,,
2476,2025.02.25,접수,김정재 국회의원 요구자료 제출(수도법 관련),완주군 기획예산실,유영기,,담당확인,O,전자,X,기획예산실-1937,대국민공개,O,,,
2475,2025.02.25,접수,김정재 국회의원 요구자료 제출,전주시 기획예산과,유영기,,담당확인,O,전자,X,기획예산과-2023,비공개,O,,,
2474,2025.02.24,접수,글로벌생명경제도시 종합계획 수립에 따른 시군 회의 참석자 명단 제출,진안군 기획홍보실,김영숙,,담당확인,O,전자,X,기획홍보실-2087,비공개,O,,,
2473,2025.02.24,접수,2025년 국민 및 공무원 제안 활성화 계획 통보,행정안전부 정보공개과,전건우,,담당확인,O,전자,X,정보공개과-910,비공개,O,,,
2472,2025.02.24,접수,「호남권 메가시티 경제동맹」실무협의회 개최 안내,광주광역시 인구정책담당관,강혜선,,담당확인,O,전자,X,인구정책담당관-1169,비공개,O,,,
2470,2025.02.24,접수,지방공무원 직무파견 결원보충 승인 신청(전북특별자치도 스마트농산과),진안군 행정지원과,김민정,,담당확인,O,전자,X,행정지원과-4961,비공개,O,,,
2469,2025.02.24,접수,2025년도 영조물배상공제 정기등록 신청내역 회신,(재)전북연구원 재무·회계팀,변승주,,담당확인,X,전자,X,재무·회계팀-0219,대국민공개,O,,,
2468,2025.02.24,접수,법령에 대한 성별영향평가 결과 통보(전북특별자치도 행정기구 설치 및 정원 운영에 관한 조례 시행규칙 일부개정규칙안),전북특별자치도 여성가족과,최홍창,,담당확인,X,전자,X,여성가족과-4422,대국민공개,O,,,
2467,2025.02.24,접수,2025년 4월 미래융복합경제재정 교육과정(1차) 운영 안내 및 교육생 추천 요청,전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1848,대국민공개,O,,,
2466,2025.02.24,접수,홍보 배너「전북 소통대로」게시 요청(모바일 전북사랑도민증 등),전북특별자치도 인구청년정책과,김성선,,담당확인,O,전자,X,인구청년정책과-1465,대국민공개,O,,,
2465,2025.02.24,접수,지속가능발전책임관 지정 회신,익산시 기획예산과,전국진,,담당확인,O,전자,X,기획예산과-3022,부분공개,O,,,
2464,2025.02.24,접수,여성·아동·가족분야 민간단체 공익활동지원사업 유사·중복지원 여부 확인 요청,전북특별자치도 여성가족과,전영훈,,담당확인,O,전자,X,여성가족과-4438,부분공개,O,내부검토 과정,,
2463,2025.02.24,접수,2025년 공익활동 지원사업(환경보전활동) 중복지원 여부 확인 요청,전북특별자치도 탄소중립정책과,전영훈,,담당확인,O,전자,X,탄소중립정책과-3636,비공개,X,의사결정 과정,,
2462,2025.02.24,접수,2025년도 '사이버안보훈련센터' 사이버안보 교육과정 안내,전북특별자치도 교육지원과,박지현,,담당확인,O,전자,X,교육지원과-1861,대국민공개,O,,,
2461,2025.02.24,접수,2026년 전기자동차 보급사업 수요조사(도 관용차량),전북특별자치도 생활환경과,박지현,,담당확인,O,전자,X,생활환경과-3107,대국민공개,O,,,
2460,2025.02.24,접수,광주광역시 주민등록인구통계 공표 알림(2024. 12. 31.기준),광주광역시 데이터정보화담당관,안순남,,담당확인,X,전자,X,데이터정보화담당관-2573,대국민공개,O,,,
2459,2025.02.24,접수,민간위탁사무 정산검사 결과 제출(도 육아종합지원센터),전북특별자치도 사회복지정책과,오지수,,담당확인,O,전자,X,사회복지정책과-4312,비공개,O,내부결정과정,,
2458,2025.02.24,접수,김정재 국회의원 요구자료 제출(수도법 관련),진안군 기획홍보실,유영기,,담당확인,O,전자,X,기획홍보실-2064,대국민공개,O,,,
2457,2025.02.24,접수,안도걸 국회의원 요구자료 제출 요청(지방세 관련) 회신,전북특별자치도 세정과,유영기,,담당확인,O,전자,X,세정과-2080,비공개,O,내부검토 과정,,
2456,2025.02.24,접수,국회의원 요구자료 제출(수도법 관련),임실군 기획감사실,유영기,,담당확인,O,전자,X,기획감사실-2143,비공개,O,,,
2453,2025.02.24,접수,2024년 민간위탁사무(전북특별자치도 국민체육센터) 정산검사 결과 제출,전북특별자치도 체육정책과,오지수,,담당확인,O,전자,X,체육정책과-2191,대국민공개,O,,,
2445,2025.02.24,접수,김정재 국회의원 요구자료 제출(수도법 관련),장수군 기획조정실,유영기,,담당확인,X,전자,X,기획조정실-3149,대국민공개,O,,,
2444,2025.02.24,접수,폐교를 활용한 지방자치단체 사업 계획 수요 조사,전북특별자치도 회계과,박지현,,담당확인,O,전자,X,회계과-3730,대국민공개,O,,,
2443,2025.02.24,접수,전북특별법 특례실행 추진계획 보고회 후속조치 안내,전북특별자치도 자치제도과,강혜선,,담당확인,O,전자,X,자치제도과-899,비공개,O,내부검토 과정,,
2442,2025.02.24,접수,자치법규 부패영향평가 결과 통보(전북특별자치도 행정기구 설치 및 정원 운영에 관한 조례  시행규칙),전북특별자치도감사위원회 사무국,최홍창,,담당확인,X,전자,X,사무국-2424,비공개,O,5호,,
