문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
5026,2025.06.30,접수,중앙부처 법령 제·개정안 의견조회(농수산물 유통 및 가격안정에 관한 법률 등 21건),전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-6042,비공개,O,내부검토,,
5025,2025.06.30,접수,지방공무원 인사발령 사항 통지(국과장급),전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12819,대국민공개,O,,,
5024,2025.06.30,접수,지방공무원 영리업무 금지 및 겸직허가 준수 철저(전 직원 공람),전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12824,대국민공개,O,,,
5023,2025.06.30,접수,「2024년 청년정책 추진실적 평가결과」알림,국무조정실 청년정책기획관,김영준,,담당확인,O,전자,X,청년정책기획관-248,대국민공개,O,,,
5022,2025.06.30,접수,2025년 상반기 성동구 적극행정 우수사례 카드뉴스 공유,성동구 감사담당관,김지우,,담당확인,O,전자,X,감사담당관-5375,대국민공개,O,,,
5021,2025.06.30,접수,'25년 상반기 비밀소유 및 비밀취급 인가자 현황 제출 요청('25.6.30.기준),전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12792,비공개,O,보안관련,,
5019,2025.06.30,접수,"'24년,'25년 전북청년 함께 두배적금 지자체 지원금 매칭 결과 제출('25년 6월분)",김제시 성장전략실,이광민,,담당확인,O,전자,X,성장전략실-4863,대국민공개,O,,,
5018,2025.06.30,접수,2025년 전북청년 함께 두배적금 사업 참여자 중도해지 결과 제출,김제시 성장전략실,이광민,,담당확인,O,전자,X,성장전략실-4857,비공개,O,개인정보 포함,,
5017,2025.06.28,접수,전북특별자치도 신설 사업에 대한 협의 결과 송부,보건복지부 사회보장조정과,박지혜,,담당확인,O,전자,X,사회보장조정과-2799,비공개,O,내부검토,,
5016,2025.06.28,접수,제주 인구정책 몬딱 공모전 수상 후보작 중복수상 확인 요청,제주특별자치도 인구정책담당관,강주희,,담당확인,O,전자,X,인구정책담당관-6258,부분공개,O,내부검토과정,,
5015,2025.06.28,접수,전북특별자치도 조직개편('25.7.1.)에 따른 조직정보 변경 및 전자문서유통 중단 안내,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-9070,대국민공개,O,,,
5014,2025.06.28,접수,2025년 지방자치단체 사회보장사업 정보 현행화 실시 요청(2차),전북특별자치도 사회복지정책과,김혜영,,담당확인,O,전자,X,사회복지정책과-12692,비공개,O,내부검토 과정,,
5013,2025.06.28,접수,2025년 상반기 업무제휴 및 협약 추진상황 점검 결과 제출 요청,전북특별자치도 자치행정과,김혜영,,담당확인,O,전자,X,자치행정과-6459,부분공개,O,업무협약,,
5012,2025.06.28,접수,6.28~30일 호우 대비 재해복구사업장 등 건설공사 현장 안전관리 철저,전북특별자치도 건설정책과,김혜영,,담당확인,O,전자,X,건설정책과-9299,대국민공개,O,,,
5011,2025.06.28,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림('25.6.27.일자),전북특별자치도 법무행정과,김혜영,,담당확인,X,전자,X,법무행정과-5991,대국민공개,O,,,
5010,2025.06.28,접수,2025년도 정기3차 지방재정 투자심사 및 영향평가 대상 사업 제출,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-7063,대국민공개,O,,,
5009,2025.06.28,접수,행정안전부 2025년 재정분석감사 실시 알림,전북특별자치도감사위원회 사무국,김혜영,,담당확인,O,전자,X,사무국-8056,비공개,O,내부검토 과정,,
5008,2025.06.28,접수,2025년 비공개 대상정보 세부기준 정비에 따른 자료조사 협조 요청,전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12146,대국민공개,O,,,
5007,2025.06.28,접수,도 유지보수 정보시스템 암호화 저장 결과 제출 협조,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-8111,부분공개,O,보안내용 포함,,
5006,2025.06.28,접수,2025년도 상반기 공무직근로자 근무성적평정 계획 알림,전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12713,대국민공개,O,,,
5005,2025.06.28,접수,자발적 기탁금품 기탁자의 직무관련성 유무 조회 요청(재경완산고 총동문회 외 1건),전북특별자치도 교육협력추진단,김혜영,,담당확인,O,전자,X,교육협력추진단-7038,대국민공개,O,,,
5004,2025.06.28,접수,재난관리책임기관 기능연속성계획 수립 및 관리 철저,전북특별자치도 안전정책과,김혜영,,담당확인,X,전자,X,안전정책과-8039,대국민공개,O,,,
5003,2025.06.28,접수,"2025년 6월 지급분 소득자료 제출 요청(기타소득, 사업소득 등)",전북특별자치도 회계과,강주희,,담당확인,O,전자,X,회계과-13355,대국민공개,O,,,
5002,2025.06.28,접수,2025년 7월 온나라 문서시스템 교육 안내,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-9053,대국민공개,O,,,
5001,2025.06.28,접수,행정정보공동이용시스템 정기점검에 따른 서비스 중단 안내,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-9069,비공개,O,행정이용업무 목록 포함,,
5000,2025.06.28,접수,중앙부처 법령 제·개정안 의견조회(근로기준법 등 19건),전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-5993,비공개,O,내부검토,,
4999,2025.06.28,접수,보고서 이미지 복제검토 프로그램 수요조사 안내,전북특별자치도 사회재난과,김혜영,,담당확인,O,전자,X,사회재난과-5580,비공개,O,내부검토 과정,,
4998,2025.06.28,접수,불용물품 소요조회,완주소방서 소방행정과,김혜영,,담당확인,X,전자,X,소방행정과-7590,대국민공개,O,,,
4997,2025.06.28,접수,불용품 소요조회,전북특별자치도농업기술원 행정지원과,김혜영,,담당확인,O,전자,X,행정지원과-4414,대국민공개,O,,,
4995,2025.06.27,접수,2025년 상반기 산청군 적극행정 우수사례 카드뉴스 공유,산청군 행정과,김지우,,담당확인,O,전자,X,행정과-18438,대국민공개,O,,,
4994,2025.06.27,접수,"'24년,'25년 전북청년 함께 두배적금 지자체 지원금 매칭 결과 제출('25년 6월분)",전주시 청년정책과,이광민,,담당확인,O,전자,X,청년정책과-6500,대국민공개,O,,,
4993,2025.06.27,접수,공공서비스 등록관리시스템에 미등록한 공공서비스 등록 요청(추가),행정안전부 공공서비스통합과,김지우,,담당확인,O,전자,X,공공서비스통합과-2587,비공개,O,내부 자료,,
4992,2025.06.27,접수,2026년 전북형 지역사회 활성화 기반조성 사업 수요조사 제출,무주군 기획조정실,이경섭,,담당확인,O,전자,X,기획조정실-7960,비공개,O,,,
4990,2025.06.27,접수,「지역사회 문제해결 아이디어 솔버톤 대회」 오리엔테이션 참석 요청,행정안전부 기업협력지원과,김혜영,,접수,O,전자,X,기업협력지원과-1411,대국민공개,O,,,
4989,2025.06.27,접수,'25년 청년월세 한시 특별지원사업 변경내시(2차) 가내시액 알림,국토교통부 청년주거정책과,박용우,,담당확인,O,전자,X,청년주거정책과-1966,비공개,O,내부검토,,
4988,2025.06.27,접수,「전북특별자치도 직장운동경기부 설치 및 운영 조례」 일부개정에 따른 입법예고 알림,전북특별자치도 체육정책과,김혜영,,담당확인,O,전자,X,체육정책과-6862,대국민공개,O,,,
4987,2025.06.27,접수,도지사 지시사항(2025. 6. 23.) 알림 - 전 직원 공람,전북특별자치도 정책기획관,김혜영,,담당확인,O,전자,X,정책기획관-7394,대국민공개,O,,,
4986,2025.06.27,접수,「전북특별자치도 백년 포럼」 제33강(7월 1차) 참석 협조(전 직원 공람),전북특별자치도 정책기획관,김혜영,,담당확인,O,전자,X,정책기획관-7397,대국민공개,O,,,
4985,2025.06.27,접수,전북특별자치도 부안군 청년단체 현황 제출,부안군 지역경제과,박용우,,담당확인,O,전자,X,지역경제과-34394,비공개,O,개인정보,,
4984,2025.06.26,접수,"오프라인 점검에 따른 메신저(온톡), PC영상회의 서비스 일시 중단 알림",전북특별자치도 행정정보과,김혜영,,담당확인,X,전자,X,행정정보과-8969,대국민공개,O,,,
4983,2025.06.26,접수,「2025년도 지방자치단체 출산지원정책 사례집」자료제출 협조 요청,보건복지부 출산정책과,박지혜,,담당확인,O,전자,X,출산정책과-2925,비공개,O,내부검토,,
4982,2025.06.26,접수,[이송] 「2025년 지방자치 청년 정책 경진대회」개최 안내 및 홍보 협조 요청,전북특별자치도 자치행정과,김영준,,담당확인,O,전자,X,자치행정과-6574,대국민공개,O,,,
4981,2025.06.26,접수,'학부모는 처음이라' 시리즈(7종) 학부모 가이드북 홍보,행정안전부 균형발전제도과,김혜영,,접수,O,전자,X,균형발전제도과-1718,비공개,O,내부검토,,
4980,2025.06.26,접수,제419회 정례회 제4차 본회의 건의·결의안 처리결과 제출 협조,전북특별자치도 대외협력과,김영준,,담당확인,O,전자,X,대외협력과-5431,비공개,O,내부,,
4979,2025.06.26,접수,제419회 정례회 제4차 본회의 5분 자유발언 처리결과 제출 협조,전북특별자치도 대외협력과,정후락,,담당확인,O,전자,X,대외협력과-5430,비공개,O,내부,,
4978,2025.06.26,접수,개인정보파일 개인정보 영향평가 관련 안내,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-8921,대국민공개,O,,,
4977,2025.06.26,접수,중앙부처 법령 제·개정안 의견조회(물환경보전법 등 15건),전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-5939,비공개,O,내부검토,,
4976,2025.06.26,접수,전북혁신도시 공공기관장 조찬간담회(온빛회) 개최 관련 실국별 현안사항 제출 요청,전북특별자치도 건설정책과,김혜영,,담당확인,O,전자,X,건설정책과-9172,비공개,O,개인정보,,
4975,2025.06.26,접수,2025년 상반기 지방재정투자사업 심사 및 타당성조사 공무원 교육 및 컨설팅 안내,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-7280,대국민공개,O,,,
4974,2025.06.26,접수,e나라도움을 통한 중요재산 보고·공시 이행 및 관리감독 요청,전북특별자치도 예산과,강주희,,담당확인,O,전자,X,예산과-7343,비공개,O,연락처 등,,
4973,2025.06.26,접수,비영리법인 해산신고 알림(사단법인 선유도관광발전협의회),전북특별자치도 관광산업과,김혜영,,담당확인,X,전자,X,관광산업과-6692,대국민공개,O,,,
4972,2025.06.26,접수,의원발의「전북특별자치도 감사위원회 구성 및 운영에 관한 조례 일부개정조례안」의견 조회,전북특별자치도감사위원회 사무국,김혜영,,담당확인,O,전자,X,사무국-8517,비공개,O,의사결정 과정,,
4971,2025.06.26,접수,온나라 업무관리시스템 모바일 공무원증 로그인 기능 시행 안내,전북특별자치도 행정정보과,김혜영,,담당확인,O,전자,X,행정정보과-8978,비공개,O,온나라 서버 IP 포함,,
4970,2025.06.26,접수,2025년 정보시스템 업무성과계획 수립 및 제출 안내,전북특별자치도 행정정보과,이지희,,담당확인,O,전자,X,행정정보과-8961,비공개,O,시스템 보안,,
4969,2025.06.26,접수,2025년 사회적경제기업 제품 우선구매 실적 안내(4월기준) 및 실적(6월말 기준) 제출 요청,전북특별자치도 금융사회적경제과,강주희,,담당확인,O,전자,X,금융사회적경제과-4525,비공개,O,법인등의 정보 포함,,
4968,2025.06.26,접수,건설기술 진흥법 일부개정법률안(홍기원 의원 대표발의) 의견조회,전북특별자치도 건설정책과,김혜영,,담당확인,O,전자,X,건설정책과-9145,대국민공개,O,,,
4967,2025.06.26,접수,일본 지방창생 2.0 기본구상 발표 동향보고,주일본국대한민국대사관,정후락,,담당확인,O,전자,X,주일본국대한민국대사관-8331,비공개,O,내부 검토,,
4966,2025.06.26,접수,2025년 상반기 공주시 적극행정 우수사례 카드뉴스 공유,공주시 기획감사실,김지우,,담당확인,O,전자,X,기획감사실-10605,대국민공개,O,,,
4965,2025.06.26,접수,저출생 대응 신규사업 추진(청년부부 스드메 지원사업) 관련 재정 분담 확약서 제출,익산시 기업일자리과,박지혜,,담당확인,O,전자,X,기업일자리과-11986,부분공개,O,내부검토,,
4964,2025.06.26,접수,2024년 4분기(10~12월) 인구감소지역 생활인구 산정 결과 안내,행정안전부 균형발전제도과,김민경,,담당확인,O,전자,X,균형발전제도과-1921,대국민공개,O,,,
4963,2025.06.26,접수,2026년 지방소멸대응기금 투자계획서 제출,정읍시 기획예산실,조재웅,,담당확인,O,전자,X,기획예산실-10288,비공개,O,,,
4962,2025.06.26,접수,"'24년, '25년 전북청년 함께 두배적금 참여자 지자체 지원금 매칭결과 제출('25년 6월분)",순창군 인구정책과,이광민,,담당확인,O,전자,X,인구정책과-4643,대국민공개,O,,,
4960,2025.06.26,접수,"'24년, '25년 전북청년 함께 두배적금 사업 추진현황 제출(6월분)",정읍시 일자리경제과,이광민,,담당확인,O,전자,X,일자리경제과-29801,대국민공개,O,,,
4959,2025.06.26,접수,「2025년 전북청년 함께 두배적금」 참여자 중도해지 처리 알림(이○다),정읍시 일자리경제과,이광민,,담당확인,X,전자,X,일자리경제과-29796,비공개,O,개인정보 포함,,
4958,2025.06.26,접수,2026년 지방소멸대응기금 투자계획 평가자료 제출,순창군 인구정책과,조재웅,,담당확인,O,전자,X,인구정책과-4640,비공개,O,,,
4957,2025.06.26,접수,전라북도 청년단체 현황 제출,장수군 기획조정실,박용우,,담당확인,O,전자,X,기획조정실-10598,비공개,O,개인정보,,
4956,2025.06.26,접수,'26년도 「청년소통공간 활성화 사업」 공모 시군 수요조사 자료 제출,전주시 청년정책과,박용우,,담당확인,O,전자,X,청년정책과-6454,비공개,O,내부검토,,
4955,2025.06.26,접수,2026년 지방소멸대응기금 투자계획서 제출,익산시 기획예산과,조재웅,,담당확인,O,전자,X,기획예산과-9972,비공개,O,,,
4954,2025.06.26,접수,「2025 해운대구 인구정책」아이디어 공모전 홍보 협조 요청,해운대구 기획예산과,강주희,,담당확인,O,전자,X,기획예산과-9640,대국민공개,O,,,
4953,2025.06.26,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출,임실군 다문화교류과,박용우,,담당확인,O,전자,X,다문화교류과-4798,대국민공개,O,,,
4952,2025.06.26,접수,2022~2025년 지방소멸대응기금사업 집행실적(2025. 6월말 기준) 제출 요청,한국지방재정공제회 소멸기금관리부,조재웅,,담당확인,O,전자,X,소멸기금관리부-1721,대국민공개,O,,,
4950,2025.06.26,접수,전주시 청년단체 현황 자료 제출,전주시 청년정책과,박용우,,담당확인,O,전자,X,청년정책과-6450,비공개,O,개인정보,,
4949,2025.06.26,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출(6월),정읍시 일자리경제과,박용우,,담당확인,O,전자,X,일자리경제과-29741,비공개,O,내부검토,,
4948,2025.06.26,접수,[전북특별자치도문화관광재단] 2025년 적극행정 실행계획 수립을 위한 과제별 실행계획 제출,(재)전북특별자치도문화관광재단 기획정책팀,김지우,,담당확인,O,전자,X,기획정책팀-1381,부분공개,O,내부 자료,,
4946,2025.06.26,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출,무주군 인구활력과,박용우,,담당확인,O,전자,X,인구활력과-16873,비공개,O,내부검토,,
4945,2025.06.26,접수,2025년 6월 청년월세 한시 특별지원 사업 집행실적 제출,진안군 농촌활력과,박용우,,담당확인,O,전자,X,농촌활력과-31080,대국민공개,O,,,
4944,2025.06.26,접수,2025년 6월 청년월세 한시 특별지원사업 집행실적 제출,익산시 주택과,박용우,,담당확인,O,전자,X,주택과-31828,비공개,O,내부검토,,
4943,2025.06.26,접수,'24년 미수납 도비보조금 반환금 시군 반환 독려 요청,전북특별자치도 세정과,강주희,,담당확인,O,전자,X,세정과-6842,부분공개,O,내부검토 과정,,
4942,2025.06.26,접수,2026년 지방소멸대응기금 투자계획서 제출,임실군 기획감사실,조재웅,,담당확인,O,전자,X,기획감사실-7069,대국민공개,O,,,
4938,2025.06.26,접수,전북특별자치도의회 제419회 제1차 정례회 제4차 본회의 의결 의안(조례안) 통보,전북특별자치도 법무행정과,박용우,,담당확인,O,전자,X,법무행정과-5916,대국민공개,O,,,
4937,2025.06.26,접수,전라북도 청년단체 현황 제출,무주군 인구활력과,박용우,,담당확인,O,전자,X,인구활력과-16857,대국민공개,O,,,
4936,2025.06.26,접수,'26년도 「청년소통공간 활성화 사업」 공모 무주군 수요조사 제출,무주군 인구활력과,박용우,,담당확인,O,전자,X,인구활력과-16858,대국민공개,O,,,
4935,2025.06.26,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출(6월),순창군 인구정책과,박용우,,담당확인,O,전자,X,인구정책과-4619,대국민공개,O,,,
4934,2025.06.26,접수,납입고지서 발부('24년 청년월세 한시 특별지원 사업 정산_전북),국토교통부 재정담당관,박용우,,담당확인,O,전자,X,재정담당관-6933,비공개,O,내부검토,,
4933,2025.06.26,접수,「찰칵! 온가족 사랑+ 사진·숏폼영상 공모전」수상(예정)작 중복수상 여부 조회,청도군 기획예산실,강주희,,담당확인,O,전자,X,기획예산실-9556,비공개,O,내부검토과정 및 개인정보 포함,,
4932,2025.06.26,접수,2025년 6월 청년월세 한시 특별지원 사업 집행실적 제출,완주군 건축과,박용우,,담당확인,O,전자,X,건축과-34864,비공개,O,내부검토,,
4931,2025.06.26,접수,2025년 선정 전북청년 함께 두배적금 사업 중도해지자 명단 제출,전주시 청년정책과,이광민,,담당확인,O,전자,X,청년정책과-6422,비공개,O,개인정보 포함,,
4930,2025.06.26,접수,「전북특별자치도 지역개발기금 설치 조례 시행규칙 일부개정규칙안」검토 요청 및 의견 조회,전북특별자치도 예산과,김혜영,,담당확인,O,전자,X,예산과-7290,대국민공개,O,,,
4929,2025.06.26,접수,2025년 하계 임차휴양시설 운영계획 알림 및 이용대상자 명단 송부 요청,전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12609,비공개,O,내부검토 과정,,
4928,2025.06.26,접수,전북평생교육장학진흥원 적극행정 관련 자료 제출,전북특별자치도평생교육장학진흥원 인재육성부,김지우,,담당확인,O,전자,X,인재육성부-354,부분공개,O,내부 자료,,
4927,2025.06.26,접수,2025 전북 청년마을 만들기 사업계획 변경 승인 사후보고(1차),부안군 지역경제과,박용우,,담당확인,O,전자,X,지역경제과-34178,부분공개,O,내부검토,,
4921,2025.06.26,접수,2025년 상반기 전북특별법 특례실행 추진상황 보고회 후속조치 안내,전북특별자치도 자치제도과,정후락,,담당확인,O,전자,X,자치제도과-3037,비공개,O,내부검토 과정,,
4920,2025.06.26,접수,국민소통 플랫폼 '모두의 광장' 안내 및 홍보협조 요청,행정안전부 혁신기획과,이경섭,,담당확인,O,전자,X,혁신기획과-1708,대국민공개,O,,,
4919,2025.06.26,접수,명절 공공기관 주차장 개방정보 수집을 위한 교육(7월9일) 참석 안내,행정안전부 공공서비스혁신과,김지우,,담당확인,O,전자,X,공공서비스혁신과-1552,대국민공개,O,,,
4918,2025.06.26,접수,2025년 적극행정 실행계획 및 심의의결서 제출,정읍시 기획예산실,김지우,,담당확인,O,전자,X,기획예산실-10165,비공개,O,개인정보보호 등,,
4917,2025.06.26,접수,2026년도 지방소멸대응기금 투자계획서 제출,고창군 행정지원과,조재웅,,담당확인,O,전자,X,행정지원과-17938,비공개,O,,,
4916,2025.06.26,접수,2026년 지방소멸대응기금 투자계획서 제출,부안군 기획감사담당관,조재웅,,담당확인,O,전자,X,기획감사담당관-10073,비공개,O,,,
4915,2025.06.25,접수,2025년 전북특별자치도사회서비스원 적극행정 실행계획 제출,(재)전북특별자치도사회서비스원 경영기획팀,김지우,,담당확인,O,전자,X,경영기획팀-3116,부분공개,O,내부 자료,,
4914,2025.06.25,접수,'25년 적극행정 실행계획 제출,전북여성가족재단 기획행정부,김지우,,담당확인,O,전자,X,기획행정부-2607,부분공개,O,내부 자료,,
4913,2025.06.25,접수,2026년 지방소멸대응기금 투자계획서 제출,김제시 성장전략실,조재웅,,담당확인,O,전자,X,성장전략실-4759,비공개,O,,,
4912,2025.06.25,접수,수의계약 배제사유 여부 조회[해성전자],전북특별자치도동물위생시험소 방역과,김혜영,,담당확인,O,전자,X,방역과-5983,대국민공개,O,,,
4911,2025.06.25,접수,행정규칙안 본심사 결과 알림(「전라북도 대도약 도민 정책참여단 운영 규정」폐지훈령안),전북특별자치도 법무행정과,김지우,,담당확인,O,전자,X,법무행정과-5892,비공개,O,내부검토 과정,,
4910,2025.06.25,접수,전북특별자치도 김제시 청년단체 현황 제출,김제시 성장전략실,박용우,,담당확인,O,전자,X,성장전략실-4761,비공개,O,개인정보,,
4909,2025.06.25,접수,2025년 6월 청년월세 한시 특별지원사업 집행실적 제출,부안군 민원과,박용우,,담당확인,O,전자,X,민원과-32253,부분공개,O,내부검토,,
4908,2025.06.25,접수,2026년 지방소멸대응기금 투자계획서 제출,무주군 인구활력과,조재웅,,담당확인,O,전자,X,인구활력과-16781,비공개,O,,,
4907,2025.06.25,접수,지자체 파견공무원 2025년 6월 초과근무내역 알림(전북),한국지방재정공제회 소멸기금운영부,김혜영,,담당확인,O,전자,X,소멸기금운영부-505,비공개,O,,,
4906,2025.06.25,접수,2025년 전북 청년정책참여단 분과별 정책 아이디어 발표자료 제출,전북창조경제혁신센터 특화사업본부,권아름,,담당확인,X,전자,X,특화사업본부-2981,대국민공개,O,,,
4905,2025.06.25,접수,2025년 적극행정 실행계획 수립을 위한 과제별 실행계획 제출,전북특별자치도인재개발원 인재양성과,김지우,,담당확인,O,전자,X,인재양성과-2981,부분공개,O,내부 자료,,
4904,2025.06.25,접수,2025년 청년월세 한시 특별지원 사업 집행실적 제출(6월),전주시 건축과,박용우,,담당확인,O,전자,X,건축과-18431,비공개,O,내부검토,,
4903,2025.06.25,접수,2025년 적극행정 실행계획 수립을 위한 과제별 실행계획 제출,(재)자동차융합기술원 경영지원팀,김지우,,담당확인,O,전자,X,경영지원팀-1622,부분공개,O,내부 자료,,
4902,2025.06.25,접수,2025년 전북특별자치도 청년참여위원회 추가 지정 검토의견 제출,전북특별자치도 인권담당관,이광민,,담당확인,O,전자,X,인권담당관-3154,비공개,O,정책의견,,
4901,2025.06.25,접수,2025년 청년월세 한시 특별지원 사업 집행실적(6월) 제출,장수군 기획조정실,박용우,,담당확인,O,전자,X,기획조정실-10480,비공개,O,내부검토,,
4900,2025.06.25,접수,"'24년,'25년 전북청년 함께 두배적금 지자체 지원금 매칭 결과 제출('25년 6월분)",장수군 기획조정실,이광민,,담당확인,O,전자,X,기획조정실-10479,대국민공개,O,,,
4899,2025.06.25,접수,「여름철 자연재난 대비 실태 안전감찰」계획 알림,전북특별자치도 특별사법경찰과,김혜영,,담당확인,X,전자,X,특별사법경찰과-3222,비공개,O,안전감찰 관련,,
4898,2025.06.25,접수,공직자 보유주식 직무관련성 심사자료 제출 요구(2025-0329),전북특별자치도감사위원회 사무국,김혜영,,담당확인,O,전자,X,사무국-8181,부분공개,O,5호(내부검토),,
4897,2025.06.25,접수,의원발의「대중문화예술산업발전법」 일부개정법률안 의견조회(민형배의원 대표발의),전북특별자치도 문화산업과,김혜영,,담당확인,O,전자,X,문화산업과-8958,대국민공개,O,,,
4896,2025.06.25,접수,비영리법인 설립허가 알림(사단법인 미래전략연구소),전북특별자치도 정책기획관,김혜영,,담당확인,X,전자,X,정책기획관-7277,대국민공개,O,,,
4895,2025.06.25,접수,2025년 청원 힐링프로그램 대상자 변경 안내(3~5기),전북특별자치도 총무과,김혜영,,담당확인,O,전자,X,총무과-12493,비공개,O,개인정보,,
4893,2025.06.25,접수,중앙부처 법령 제·개정안 의견조회(대부업법 시행령 등 22건),전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-5867,비공개,O,내부검토,,
4892,2025.06.25,접수,2026년 지방소멸대응기금 투자계획서 제출,진안군 행정지원과,조재웅,,담당확인,O,전자,X,행정지원과-15994,비공개,O,,,
4889,2025.06.25,접수,정읍시 청년단체 현황 제출,정읍시 일자리경제과,박용우,,담당확인,O,전자,X,일자리경제과-29391,비공개,O,내부검토,,
4888,2025.06.25,접수,"부서주관 상시학습 결과 알림(2025년 전북특별자치도 백년포럼 제31강, 6월 1차)",전북특별자치도 정책기획관,김혜영,,담당확인,O,전자,X,정책기획관-7279,부분공개,O,개인정보 포함 등,,
4885,2025.06.24,접수,국민권익위원회 조정·중재 필요 '집단고충민원' 제출 요청,전북특별자치도 소통기획과,김혜영,,담당확인,O,전자,X,소통기획과-4331,대국민공개,O,,,
4884,2025.06.24,접수,의원발의「전북특별자치도 마을행정사 운영에 관한 조례안」검토 및 의견조회,전북특별자치도 자치행정과,김혜영,,담당확인,O,전자,X,자치행정과-6584,대국민공개,O,,,
4883,2025.06.24,접수,의원발의「전북특별자치도 친환경축산업 육성 조례」일부개정 조례안 검토 및 의견조회,전북특별자치도 축산과,김혜영,,담당확인,O,전자,X,축산과-6973,부분공개,O,내부검토과정,,
4882,2025.06.24,접수,중앙부처 법령 제·개정안 의견조회(돌봄기본법 등 15건),전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-5813,비공개,O,내부검토,,
4881,2025.06.24,접수,2025년 7월 전북특별자치도 지방보조금관리위원회 개최,전북특별자치도 예산과,김혜영,,담당확인,O,전자,X,예산과-7175,비공개,O,"내부검토과정, 단체정보 포함",,
4880,2025.06.24,접수,조달청 표준공사코드 체계 정비에 따른 공사코드 이용준수 협조 요청,전북특별자치도 회계과,김혜영,,담당확인,O,전자,X,회계과-13125,대국민공개,O,,,
4879,2025.06.24,접수,(전직원 공람) 법령 제ㆍ개정에 따른 자치법규 위임사항 통보,전북특별자치도 법무행정과,김혜영,,담당확인,O,전자,X,법무행정과-5830,대국민공개,O,,,
4878,2025.06.24,접수,"'26년도 국고보조사업(추가제출 신규, 인하사업 등) 지방비부담 협의 관련 자치단체 의견조회",전북특별자치도 예산과,김혜영,,담당확인,O,전자,X,예산과-7136,비공개,O,내부검토 과정,,
4877,2025.06.24,접수,재난안전 관리자 과정(비대면 교육) 안내 및 교육생 명단 제출 요청,전북특별자치도인재개발원 교육지원과,김혜영,,담당확인,O,전자,X,교육지원과-6525,대국민공개,O,,,
4876,2025.06.24,접수,청렴연수원 청렴교육 신청 안내(8월),전북특별자치도인재개발원 교육지원과,김혜영,,담당확인,O,전자,X,교육지원과-6518,대국민공개,O,,,
4875,2025.06.24,접수,의원발의「전북특별자치도 지역신문 발전 지원 조례」제정안 검토 및 의견조회,전북특별자치도 대변인,김혜영,,담당확인,O,전자,X,대변인-4082,비공개,O,내부검토 자료,,
4874,2025.06.24,접수,『전주 올림픽 유치 응원 SNS 이벤트』 참여 및 홍보 요청,전북특별자치도 유치총괄과,김혜영,,담당확인,O,전자,X,유치총괄과-1260,대국민공개,O,,,
4873,2025.06.24,접수,2025년 6월 중앙공모사업 추진상황 제출 협조,전북특별자치도 정책기획관,정후락,,담당확인,O,전자,X,정책기획관-7238,대국민공개,O,,,
4872,2025.06.24,접수,2025년 8월 통계인재개발원 집합교육과정 안내 및 교육생 추천 요청,전북특별자치도인재개발원 교육지원과,김혜영,,담당확인,O,전자,X,교육지원과-6509,대국민공개,O,,,
4871,2025.06.24,접수,'26년도 청년소통공간 활성화 사업 수요조사 결과 제출,순창군 인구정책과,박용우,,담당확인,O,전자,X,인구정책과-4563,대국민공개,O,,,
4870,2025.06.24,접수,'26년도「청년소통공간 활성화 사업」공모 시군 수요조사 제출,남원시 기획예산과,박용우,,담당확인,O,전자,X,기획예산과-5883,비공개,O,내부검토,,
4869,2025.06.24,접수,청년 자기개발비 지원사업 지원대상자 중복지원 조회요청,울산광역시 울주군 일자리지원과,이지희,,담당확인,O,전자,X,일자리지원과-12322,비공개,O,개인정보,,
4868,2025.06.24,접수,2025년 AI·데이터기반행정 역량강화 교육 온라인 과목 안내,전북특별자치도인재개발원 교육지원과,김혜영,,담당확인,O,전자,X,교육지원과-6517,대국민공개,O,,,
