문서번호,보고일자,문서구분,제목,수(발)신자,보고자,검토자,상태,붙임,종류,분리,생산등록번호,공개구분,목록공개여부,문서비공개사유,외부(민원인)주소,등록구분
1388,2025.01.31,접수,행정포탈 공유재산관리시스템 권한부여 및 IP허용 신청,전북특별자치도 회계과,김영대,,담당확인,O,전자,X,회계과-1778,비공개,O,개인정보,,
1387,2025.01.31,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도의회 기획행정전문위원,김윤주,,담당확인,O,전자,X,기획행정전문위원-270,비공개,O,보안사항 포함,,
1386,2025.01.31,접수,대형국책사업 현황 자료제출 요청,전북특별자치도감사위원회 사무국,국중덕,,담당확인,O,전자,X,사무국-1247,비공개,O,원문 비공개,,
1385,2025.01.31,접수,(전직원 공람) 전북특별자치도 자치법규 공포사항 알림,전북특별자치도 법무행정과,이재연,,담당확인,X,전자,X,법무행정과-1158,대국민공개,O,,,
1384,2025.01.31,접수,2025년도 직장 건강검진(의무검진)대상자 알림 및 수검 요청,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-2336,비공개,O,개인정보,,
1383,2025.01.31,접수,"설명절 대설, 한파 관련 전북특별자치도 재난안전대책본부장 지시사항 통보",전북특별자치도 자연재난과,이재연,,담당확인,X,전자,X,자연재난과-1664,대국민공개,O,,,
1382,2025.01.31,접수,「2025 전북 평생교육 진흥 시행계획」 수립을 위한 평생교육 관련 사업계획서 제출,전북특별자치도 교육협력추진단,이재연,,담당확인,O,전자,X,교육협력추진단-1052,대국민공개,O,,,
1381,2025.01.31,접수,전북특별자치도 청년참여위원회 정비현황 자료 요청,전북특별자치도 인구청년정책과,이재연,,담당확인,O,전자,X,인구청년정책과-724,대국민공개,O,,,
1379,2025.01.31,접수,‘전국 정보보호정책협의회’와‘개인정보보호위원회’가 함께 하는 개인정보 정책 세미나 참석 안내,서울특별시 정보보안과,강혜준,,담당확인,O,전자,X,정보보안과-2583,부분공개,O,,,
1378,2025.01.31,접수,119구급대 영상자료 관리를 위한 휴대용 저장매체 보안정책 예외처리 신청,전북특별자치도 119대응과,김윤주,,담당확인,O,전자,X,119대응과-2055,비공개,X,내부 전산정보 포함 등,,
1377,2025.01.31,접수,2025년 제1차 정보화사업 보안성검토 자료(국정원 검토) 추가 제출,완주군 행정지원과,김지수,,담당확인,O,전자,X,행정지원과-2975,비공개,O,,,
1376,2025.01.31,접수,2025년 1월 중 사이버보안진단의 날 실시결과 제출(안전체험관),전북특별자치도119안전체험관 기획지원과,김윤주,,담당확인,O,전자,X,기획지원과-575,비공개,O,보안관련,,
1375,2025.01.31,접수,「전북 빅데이터 허브 운영」관련 유지보수업체 출입 협조요청,전북특별자치도 디지털산업과,윤성호,,담당확인,X,전자,X,디지털산업과-476,대국민공개,O,,,
1374,2025.01.31,접수,2025년도 지방자치단체 지능정보사회 실행계획 확정본 제출,전북특별자치도 문화산업과,국중덕,,담당확인,O,전자,X,문화산업과-1406,대국민공개,O,,,
1366,2025.01.31,접수,행정전자서명 발급 및 행정포탈 계정 등록 신청,전북특별자치도의회 문화안전소방전문위원,김영대,,담당확인,O,전자,X,문화안전소방전문위원-234,비공개,O,개인정보,,
1365,2025.01.31,접수,지방공무원 인사발령 사항 알림(복직 및 휴직연장),전북특별자치도의회 총무담당관,김영대,,담당확인,O,전자,X,총무담당관-899,비공개,O,개인정보 및 인사,,
1364,2025.01.31,접수,공무원 인사발령 사항 알림(입법자문위원 조기복귀 및 교체파견),전북특별자치도의회 총무담당관,김영대,,담당확인,O,전자,X,총무담당관-909,비공개,O,인사관련 사항,,
1363,2025.01.31,접수,행정정보공동이용 분임공동이용관리자 권한 신청,전북특별자치도 고령친화정책과,김영대,,담당확인,O,전자,X,고령친화정책과-1432,부분공개,O,의사결정 과정,,
1353,2025.01.24,접수,「2036 하계올림픽 전북 유치 기원」그림 공모전 수정 공고 안내 및 홍보 협조,전북특별자치도 대외협력TF과,이재연,,담당확인,O,전자,X,대외협력TF과-364,대국민공개,O,,,
1352,2025.01.24,접수,2025년 1분기 공무원 사랑의 헌혈 참여 협조(전직원 공람),전북특별자치도 감염병관리과,이재연,,담당확인,O,전자,X,감염병관리과-1945,부분공개,O,내부검토 과정,,
1351,2025.01.24,접수,2025년 직무성과지표 설정 및 전문가 코칭계획 알림,전북특별자치도 정책기획관,국중덕,,담당확인,O,전자,X,정책기획관-1302,대국민공개,O,,,
1350,2025.01.24,접수,2025년 1월 중 사이버보안진단 결과 제출,전북특별자치도 감염병관리과,김윤주,,담당확인,O,전자,X,감염병관리과-1954,부분공개,O,내부검토 과정,,
1349,2025.01.24,접수,도민정보시스템실 출입 승인 요청,전북특별자치도 인구청년정책과,윤성호,,담당확인,X,전자,X,인구청년정책과-698,비공개,X,내부,,
1348,2025.01.24,접수,중앙부처 법령 제·개정안 의견조회(국방대학교설치법시행령 등 20건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-1144,대국민공개,O,,,
1347,2025.01.24,접수,환경부 직제개편에 따른 전자문서 유통중단 안내,환경부 정보화담당관,김영대,,담당확인,X,전자,X,정보화담당관-600,대국민공개,O,,,
1346,2025.01.24,접수,휴대용 저장매체 보안정책 예외처리 신청(순창소방서),순창소방서 소방행정과,김윤주,,담당확인,O,전자,X,소방행정과-1126,비공개,O,보안사항,,
1345,2025.01.24,접수,2025년도 지능정보사회 실행계획 확정본 회신(고창군),고창군 행정지원과,국중덕,,담당확인,O,전자,X,행정지원과-2910,비공개,O,,,
1344,2025.01.24,접수,자가전기통신설비 확인신청서 제출,김제시 정보통신과,황건우,,담당확인,O,전자,X,정보통신과-876,비공개,O,,,
1343,2025.01.24,접수,타 부처 법령 제·개정안 의견조회(여객자동차법 등 23건),전북특별자치도 법무행정과,송현민,,담당확인,O,전자,X,법무행정과-1133,대국민공개,O,,,
1342,2025.01.24,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2270,비공개,O,인사관련 및 개인정보,,
1341,2025.01.24,접수,2024년 11월~2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도 이차전지탄소산업과,김윤주,,담당확인,O,전자,X,이차전지탄소산업과-565,대국민공개,O,,,
1340,2025.01.24,접수,2025년 1월 중 사이버보안진단의 날 결과 제출,전북특별자치도산림환경연구원 산림복지휴양과,김윤주,,담당확인,O,전자,X,산림복지휴양과-702,비공개,O,보안업무,,
1339,2025.01.24,접수,「건설기술 진흥법 시행령」 일부개정령(안) 의견조회,전북특별자치도 건설정책과,이재연,,담당확인,O,전자,X,건설정책과-1302,대국민공개,O,,,
1338,2025.01.24,접수,2024년 4분기 자가전기통신설비 통계자료 제출,익산지방국토관리청 교통안전팀,황건우,,담당확인,O,전자,X,교통안전팀-285,비공개,O,,,
1337,2025.01.24,접수,「건설기술 진흥법 시행규칙」 일부개정령(안) 의견조회,전북특별자치도 건설정책과,이재연,,담당확인,O,전자,X,건설정책과-1300,대국민공개,O,,,
1336,2025.01.24,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도립국악원,김윤주,,담당확인,O,전자,X,도립국악원-657,비공개,O,보안 등 내부문서,,
1335,2025.01.24,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2250,비공개,O,인사관련 및 개인정보,,
1334,2025.01.24,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2241,비공개,O,인사관련 및 개인정보,,
1333,2025.01.24,접수,수의계약 배제사유 여부 조회((유)희성산업),전북특별자치도수산기술연구소 수산연구과,이재연,,담당확인,O,전자,X,수산연구과-589,대국민공개,O,,,
1332,2025.01.24,접수,적극행정 활성화를 위한「사전 컨설팅감사」제도 안내 및 시･군별「사전 컨설팅감사 찾아가는 현장 상담창구」추진 알림,전북특별자치도감사위원회 사무국,이재연,,담당확인,O,전자,X,사무국-1140,비공개,O,감사관련,,
1331,2025.01.24,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도의회 예산결산수석전문위원,김윤주,,담당확인,O,전자,X,예산결산수석전문위원-218,비공개,O,보안내역포함,,
1330,2025.01.24,접수,2025년도 연가사용권장제 시행 안내(전 직원 공람),전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-2240,대국민공개,O,,,
1327,2025.01.24,접수,2025년 정보화마을 프로그램관리자 인건비 교부신청 및 사업계획서 제출,진안군 행정지원과,국중덕,,담당확인,O,전자,X,행정지원과-2294,대국민공개,O,,,
1325,2025.01.24,접수,2024년 자기진단제도 운영실적 평가계획 통보,전북특별자치도감사위원회 사무국,이재연,,담당확인,O,전자,X,사무국-1183,비공개,O,내부결정과정,,
1324,2025.01.24,접수,2025년도 전북특별자치도 감사계획 통보,전북특별자치도감사위원회 사무국,국중덕,,담당확인,O,전자,X,사무국-1144,대국민공개,O,,,
1323,2025.01.24,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2168,부분공개,O,인사관리,,
1322,2025.01.24,접수,2025년 3월 사이버교육(KLID e-러닝) 수강신청 안내(지방자치단체),한국지역정보개발원 디지털교육부,이재연,,담당확인,O,전자,X,디지털교육부-125,대국민공개,O,,,
1321,2025.01.24,접수,2024년 4분기 자가전기통신설비 통계자료 제출,익산시 스마트정보과,황건우,,담당확인,O,전자,X,스마트정보과-1024,비공개,O,,,
1320,2025.01.24,접수,「2024년 온나라 및 전자문서유통지원센터 유지관리」업무수행결과 및 정산 안내(정정),한국지역정보개발원 문서정보부,김영대,,담당확인,O,전자,X,문서정보부-843,비공개,O,,,
1319,2025.01.24,접수,"2025년 1월 지급분 소득자료 제출 요청(기타소득, 사업소득 등)",전북특별자치도 회계과,이재연,,담당확인,O,전자,X,회계과-1670,대국민공개,O,,,
1318,2025.01.24,접수,업무용 메신저(카카오톡) 사용 허용 요청,전북특별자치도 119종합상황실,김윤주,,담당확인,X,전자,X,119종합상황실-960,비공개,O,기관 내부 정보 포함 등,,
1317,2025.01.24,접수,의원발의「전북특별자치도 친환경 산악관광진흥지구 지정 등에 관한 조례안」검토 및 의견조회,전북특별자치도 관광산업과,이재연,,담당확인,O,전자,X,관광산업과-1028,대국민공개,O,,,
1316,2025.01.24,접수,'25년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도보건환경연구원 미생물과,김윤주,,담당확인,O,전자,X,미생물과-336,대국민공개,O,,,
1315,2025.01.24,접수,지방공무원 인사발령 사항 통지,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2175,부분공개,O,인사관련 등,,
1314,2025.01.24,접수,정보공개 청구 자료 제출 요청(지방보조사업 광역-기초단체 분담 비율 변경 추진현황),전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-1121,부분공개,O,청구인 개인정보 포함,,
1313,2025.01.24,접수,2025년 2월 전북특별자치도 지방보조금관리위원회 개최,전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-1115,비공개,O,"내부검토과정, 단체정보 포함",,
1312,2025.01.24,접수,개인정보 처리업무 위수탁 종료에 따른 점검결과 제출,전북특별자치도자치경찰위원회 자치경찰정책과,강혜준,,담당확인,O,전자,X,자치경찰정책과-498,비공개,O,내부검토 과정,,
1311,2025.01.24,접수,전북 서해안 세계지질공원 재검증 및 확대 인증 용역 제안서 평가위원(후보자) 추천 협조,전북특별자치도 탄소중립정책과,이재연,,담당확인,O,전자,X,탄소중립정책과-1749,대국민공개,O,,,
1310,2025.01.24,접수,행정정보 공동이용 권한 신청,전북특별자치도 총무과,김영대,,담당확인,O,전자,X,총무과-2167,비공개,O,개인정보 포함,,
1309,2025.01.24,접수,산림환경연구원 홈페이지 유지보수업체 방문 협조 요청,전북특별자치도산림환경연구원 산림복지휴양과,윤성호,,담당확인,X,전자,X,산림복지휴양과-691,비공개,O,개인정보보호,,
1308,2025.01.24,접수,2025년 1월「사이버보안진단의 날」실시결과 송부(소방감찰과),전북특별자치도 소방감찰과,김윤주,,담당확인,O,전자,X,소방감찰과-802,비공개,O,보안 관련,,
1307,2025.01.24,접수,개인정보 처리업무 위수탁 종료에 따른 점검자료 제출,전북특별자치도 고령친화정책과,강혜준,,담당확인,O,전자,X,고령친화정책과-1336,비공개,O,"6,7호",,
1306,2025.01.24,접수,"2025년 「우리의 미래, 인구를 말하다」 온라인 교육 안내",전북특별자치도 인구청년정책과,이재연,,담당확인,X,전자,X,인구청년정책과-675,대국민공개,O,,,
1305,2025.01.24,접수,(전직원 공람) 법령 제ㆍ개정에 따른 조례위임사항 통보,전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-1099,대국민공개,O,,,
1304,2025.01.24,접수,"자발적 기탁금품 기탁자의 직무관련성 유무 조회 요청(유한회사 신현, 김경희)",전북특별자치도 교육협력추진단,이재연,,담당확인,O,전자,X,교육협력추진단-988,대국민공개,O,,,
1303,2025.01.24,접수,비영리 민간단체 등록 알림(장수애향본부),전북특별자치도 자치행정과,이재연,,담당확인,X,전자,X,자치행정과-876,대국민공개,O,,,
1302,2025.01.24,접수,중앙부처 법령 제·개정안 의견조회(국가공무원법 등 20건),전북특별자치도 법무행정과,이재연,,담당확인,O,전자,X,법무행정과-1087,대국민공개,O,,,
1299,2025.01.24,접수,2024년 장애예술인 창작물 우선구매 실적 제출 요청,전북특별자치도 문화산업과,이재연,,담당확인,O,전자,X,문화산업과-1328,대국민공개,O,,,
1298,2025.01.24,접수,「2024년 지자체 주요정보통신기반시설 취약점 분석·평가 사업」사업비 정산 안내,한국지역정보개발원 정보보호컨설팅부,김지수,,담당확인,O,전자,X,정보보호컨설팅부-224,비공개,O,,,
1297,2025.01.24,접수,휴대용 저장매체 보안정책 예외처리 신청서 제출(진안소방서),진안소방서 소방행정과,김윤주,,담당확인,O,전자,X,소방행정과-1184,비공개,O,보안관련,,
1296,2025.01.24,접수,2025년 1월 중 사이버 보안진단의 날 실시 결과 제출,완주소방서 소방행정과,김윤주,,담당확인,O,전자,X,소방행정과-985,비공개,O,보안업무 관련,,
1295,2025.01.24,접수,2025년도 국민 체감형 혁신 프로젝트 과제 공모 안내,전북특별자치도 디지털산업과,이재연,,담당확인,O,전자,X,디지털산업과-470,대국민공개,O,,,
1294,2025.01.24,접수,「2024년 시군 정보보안 관리실태 평가」자체 개선계획 제출,순창군 행정과,김지수,,담당확인,O,전자,X,행정과-2744,비공개,O,,,
1293,2025.01.24,접수,도 정보시스템 유지보수 시작에 따른 용역직원 보안교육 참석자 제출,전북특별자치도립국악원,정연호,,담당확인,X,전자,X,도립국악원-552,비공개,O,개인 정보 포함,,
1292,2025.01.24,접수,2025년 녹색제품 구매계획 제출 요청(물품구매 담당자 공람),전북특별자치도 탄소중립정책과,이재연,,담당확인,O,전자,X,탄소중립정책과-1688,대국민공개,O,,,
1291,2025.01.24,접수,익산청 국도ITS 구축공사(1권역) 감리원 배치 신고서 제출,(주)지정보통신,김대연,,담당확인,O,전자,X,M00037-171697,비공개,O,,,
1290,2025.01.24,접수,"설명절 대설, 한파 관련 전북특별자치도 재난안전대책본부장 지시사항 통보",전북특별자치도 자연재난과,이재연,,담당확인,X,전자,X,자연재난과-1509,대국민공개,O,,,
1283,2025.01.23,접수,도내업체 생산제품 우선구매 협조(요청),전북특별자치도 회계과,이재연,,담당확인,O,전자,X,회계과-1640,대국민공개,O,,,
1282,2025.01.23,접수,행정정보공동이용 분임공동이용관리자 권한 신청,전북특별자치도 기업애로해소과,김영대,,담당확인,O,전자,X,기업애로해소과-606,대국민공개,O,,,
1281,2025.01.23,접수,수의계약 배제사유 여부 조회[주식회사 기가이엔씨],전북특별자치도 소방행정과,이재연,,담당확인,O,전자,X,소방행정과-2276,대국민공개,O,,,
1280,2025.01.23,접수,2026년 국가예산 신규사업(공모사업) 발굴 추진시 협조 요청,전북특별자치도 정책기획관,국중덕,,담당확인,X,전자,X,정책기획관-1189,대국민공개,O,,,
1279,2025.01.23,접수,중앙부처 법령 제·개정안 의견조회(인사혁신처직제시행규칙 등 22건),전북특별자치도 법무행정과,황건우,,담당확인,O,전자,X,법무행정과-1063,대국민공개,O,,,
1276,2025.01.23,접수,행정포탈 공유재산관리시스템 권한 부여 IP허용 신청,전북특별자치도 회계과,김영대,,담당확인,O,전자,X,회계과-1629,비공개,O,개인정보 포함,,
1275,2025.01.23,접수,'25년 1분기 삼성 클라우드 시스템별 담당자 목록 제출,전주시 정보화정책과,윤성호,,담당확인,O,전자,X,정보화정책과-1140,비공개,O,,,
1274,2025.01.23,접수,(규제샌드박스) 연구개발특구 규제 신속확인 의견제출 요청,전북특별자치도 자치제도과,이재연,,담당확인,O,전자,X,자치제도과-419,비공개,O,내부검토과정 및 기업정보 포함,,
1273,2025.01.23,접수,2025년도 정보화사업 보안성 검토 대상 제출 요청 회신,전북특별자치도 주택건축과,김지수,,담당확인,O,전자,X,주택건축과-1995,부분공개,O,보안시스템,,
1270,2025.01.23,접수,『국가 망 보안체계 보안 가이드라인(Draft)』배포,국가정보원,김지수,,담당확인,O,전자,X,사호-83,비공개,O,,,
1269,2025.01.23,접수,"행정포탈, 온나라시스템 사용자 등록 및 행정전자서명 신청서 제출",전북특별자치도농업기술원 종자사업소,김영대,,담당확인,O,전자,X,종자사업소-394,비공개,O,개인정보 포함,,
1266,2025.01.23,접수,자가전기통신설비(자가망) 관리시스템 운영 현황 자료 협조 요청,파주시 정보통신과,황건우,,담당확인,O,전자,X,정보통신과-1739,비공개,O,,,
1265,2025.01.23,접수,행정정보공동이용 분임공동이용관리자 권한 신청,전북특별자치도 생활환경과,김영대,,담당확인,O,전자,X,생활환경과-1540,비공개,O,개인정보포함,,
1264,2025.01.23,접수,행정정보공동이용 업무처리담당자 권한 신청,전북특별자치도 생활환경과,김영대,,담당확인,O,전자,X,생활환경과-1537,비공개,O,개인정보포함,,
1263,2025.01.23,접수,2025년 2월 공공조달역량개발원 실시간 온라인 원격교육 추가 모집 안내,전북특별자치도 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-832,대국민공개,O,,,
1262,2025.01.23,접수,2025년 2월 해양수산인재개발원 사이버교육 수강신청 안내,전북특별자치도 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-831,대국민공개,O,,,
1261,2025.01.23,접수,부서주관 상시학습 인정 알림(2025년 공무원 정보화교육),전북특별자치도 교육지원과,송현민,,담당확인,O,전자,X,교육지원과-829,대국민공개,O,,,
1260,2025.01.23,접수,행정정보시스템실 출입 협조,전북특별자치도 회계과,김영대,,담당확인,X,전자,X,회계과-1613,대국민공개,O,,,
1259,2025.01.23,접수,‘25년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도보건환경연구원 농산물검사소,김윤주,,담당확인,O,전자,X,농산물검사소-320,대국민공개,O,,,
1258,2025.01.23,접수,개인정보 처리업무 위수탁 종료에 따른 점검 결과 제출,전북특별자치도 관광산업과,강혜준,,담당확인,O,전자,X,관광산업과-953,부분공개,O,개인정보 등,,
1257,2025.01.23,접수,2036 하계올림픽 전북유치 기원 『국립합창단』특별공연 홍보 협조,전북특별자치도 문화산업과,황건우,,담당확인,O,전자,X,문화산업과-1297,대국민공개,O,,,
1256,2025.01.23,접수,「전북특별자치도 공무국외출장 규정」 일부개정훈령안 행정예고 알림,전북특별자치도 외국인국제정책과,이재연,,담당확인,O,전자,X,외국인국제정책과-607,대국민공개,O,,,
1255,2025.01.23,접수,'25년 지방행정공통시스템 2월 교육 확정 및 3월 교육 신청 안내,한국지역정보개발원 행정정보부,김영대,,담당확인,O,전자,X,행정정보부-463,비공개,O,,,
1251,2025.01.23,접수,2024년 4분기 자가전기통신설비 통계자료 제출,한국수력원자력주식회사 무주양수발전소,황건우,,담당확인,O,전자,X,무주(기)-14,대국민공개,O,,,
1246,2025.01.23,접수,건설공사 발주 시 관련 법령 준수 요청,전북특별자치도 건설정책과,이재연,,담당확인,O,전자,X,건설정책과-1221,대국민공개,O,,,
1245,2025.01.23,접수,행정포탈 등 사용자계정 등록 및 행정전자서명 신청,전북특별자치도수산기술연구소어업기술센터,김영대,,담당확인,O,전자,X,어업기술센터-373,비공개,X,개인정보 보호,,
1244,2025.01.23,접수,'24년 4분기 자가전기통신설비 통계자료 제출,익산시 교통행정과,황건우,,담당확인,O,전자,X,교통행정과-6395,비공개,O,,,
1243,2025.01.23,접수,감리원 배치현황 변경신고서 제출,예향엔지니어링,김대연,,담당확인,O,전자,X,M00037-155471,비공개,O,,,
1242,2025.01.23,접수,일반 휴대용 저장매체 보안정책 예외처리 신청,전북특별자치도도로관리사업소 안전과,김윤주,,담당확인,O,전자,X,안전과-852,대국민공개,O,,,
1241,2025.01.23,접수,2025년 지방자치인재개발원 사이버교육과정 운영 안내,전북특별자치도 교육지원과,이재연,,담당확인,O,전자,X,교육지원과-817,대국민공개,O,,,
1240,2025.01.23,접수,울산광역시 중구 CCTV 통합관제센터 관제 및 영상녹화 일시중단 알림,울산광역시 중구 안전총괄과,김대연,,담당확인,X,전자,X,안전총괄과-2179,대국민공개,O,,,
1239,2025.01.23,접수,「전북 빅데이터 허브 운영」관련 유지보수업체 출입 협조요청,전북특별자치도 디지털산업과,윤성호,,담당확인,X,전자,X,디지털산업과-440,대국민공개,O,,,
1238,2025.01.23,접수,2024년 12월 민원처리 마일리지제도 운영에 따른 포상금 지급 안내,전북특별자치도 자치행정과,이재연,,담당확인,O,전자,X,자치행정과-861,대국민공개,O,,,
1237,2025.01.23,접수,'24년 4분기 군산시 자가전기통신설비 통계자료 송부,군산시 교통행정과,황건우,,담당확인,O,전자,X,교통행정과-5114,비공개,O,,,
1236,2025.01.23,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도 전문교육과,김윤주,,담당확인,O,전자,X,전문교육과-364,부분공개,O,보안,,
1235,2025.01.23,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도축산연구소,김윤주,,담당확인,O,전자,X,축산연구소-420,부분공개,O,보안사항 포함,,
1229,2025.01.23,접수,2025년 상반기 실과소 보안담당자 및 정보화사업 담당자 보안 교육 안내,전북특별자치도 행정정보과,이재연,,담당확인,X,전자,X,행정정보과-1228,대국민공개,O,,,
1227,2025.01.23,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출 요청 회신,전북특별자치도농업기술원 종자사업소,김윤주,,담당확인,O,전자,X,종자사업소-383,비공개,O,내부검토 과정,,
1226,2025.01.23,접수,2025년 정부 통합인증(Any-ID) 이용 수요조사 안내,전북특별자치도 행정정보과,이재연,,담당확인,O,전자,X,행정정보과-1222,부분공개,O,기술개발,,
1225,2025.01.23,접수,[이송] 정보통신공사 감리원 배치현황 신고서 제출,전라남도 스마트정보담당관,김대연,,담당확인,O,전자,X,스마트정보담당관-1633,비공개,O,,,
1220,2025.01.23,접수,지방계약 정보포털 「지방계약 한눈에」 웹사이트 오픈 안내,전북특별자치도 회계과,이재연,,담당확인,O,전자,X,회계과-1467,대국민공개,O,,,
1219,2025.01.23,접수,「건설산업기본법」일부개정법률안(복기왕의원 대표발의) 의견 조회,전북특별자치도 건설정책과,이재연,,담당확인,O,전자,X,건설정책과-1194,대국민공개,O,,,
1218,2025.01.23,접수,'25년 1분기 삼성 클라우드 시스템별 담당자 목록 현행화 보냄,남원시 홍보전산과,윤성호,,담당확인,O,전자,X,홍보전산과-965,비공개,O,,,
1217,2025.01.23,접수,'25년 1분기 삼성 클라우드 시스템별 담당자 목록 현행화 요청 회신,고창군 행정지원과,윤성호,,담당확인,O,전자,X,행정지원과-2641,비공개,O,,,
1216,2025.01.23,접수,'25년도 초거대AI 서비스 개발 지원 사업 공모 안내,전북특별자치도 디지털산업과,이재연,,담당확인,O,전자,X,디지털산업과-421,대국민공개,O,,,
1215,2025.01.23,접수,2024년 4분기 자가전기통신설비 통계자료 제출,전주시 교통정책과,황건우,,담당확인,O,전자,X,교통정책과-3813,비공개,O,,,
1214,2025.01.23,접수,대덕구 송촌도서관 노후 CCTV 교체에 따른 행정예고 알림,평생학습원 도서관운영과,김대연,,담당확인,O,전자,X,도서관운영과-662,대국민공개,O,,,
1213,2025.01.23,접수,지방보조금 사업 관리(정산·미반납금) 철저 및 '25년 정보공시 시행 안내(공람),전북특별자치도 예산과,국중덕,,담당확인,O,전자,X,예산과-1007,비공개,O,내부검토 과정,,
1212,2025.01.23,접수,"의원발의 법안(정보통신공사업법 일부개정법률안, 이해민의원 대표발의) 의견조회",과학기술정보통신부 네트워크정책과,김대연,,담당확인,O,전자,X,네트워크정책과-206,대국민공개,O,,,
1208,2025.01.23,접수,2025년 2월 당직명령 통보,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-1999,부분공개,O,개인정보 포함,,
1207,2025.01.23,접수,위기관리 매뉴얼 중앙합동점검 대상기관 제출 및 증빙자료 요청,전북특별자치도 사회재난과,고종철,,담당확인,O,전자,X,사회재난과-755,비공개,O,내부검토 과정,,
1205,2025.01.23,접수,2025년 기록물 평가 및 폐기를 위한 생산부서 의견 제출 요청,전북특별자치도 총무과,이재연,,담당확인,O,전자,X,총무과-1996,대국민공개,O,,,
1204,2025.01.23,접수,도청사 엘리베이터 층간 모니터 송출 협조 요청,전북특별자치도 소통기획과,황건우,,담당확인,X,전자,X,소통기획과-574,대국민공개,O,,,
1202,2025.01.23,접수,2025년 1월 중 사이버보안진단의 날 실시 및 결과 제출,전북특별자치도 바이오방위산업과,김윤주,,담당확인,O,전자,X,바이오방위산업과-363,대국민공개,O,,,
1201,2025.01.23,접수,'25. 1월중 사이버보안진단의 날 실시결과 송부,전북특별자치도 예방안전과,김윤주,,담당확인,O,전자,X,예방안전과-1402,비공개,O,보안사항,,
1200,2025.01.23,접수,일반 휴대용 저장매체 보안정책 예외처리 신청서 제출,완주소방서 소방행정과,김윤주,,담당확인,O,전자,X,소방행정과-884,비공개,O,개인정보포함,,
1197,2025.01.23,접수,2025년 지방보조금 지원 표지판 설치 시행 계획 알림 및 점검 내역 제출 요청,전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-952,대국민공개,O,,,
1196,2025.01.23,접수,"도의회 의원 요구자료 제출(강동구의원, 지방보조사업 부가가치세 환급금 반납)",전북특별자치도 예산과,전대웅,,담당확인,O,전자,X,예산과-934,비공개,O,내부검토 과정,,
1195,2025.01.23,접수,초미세먼지 위기경보 '관심' 단계 발령에 따른 비상저감조치 해제 알림,전북특별자치도 생활환경과,이재연,,담당확인,X,전자,X,생활환경과-1464,대국민공개,O,,,
1194,2025.01.22,접수,개인정보 처리업무 위수탁 종료에 따른 점검 회신,전북특별자치도 세정과,강혜준,,담당확인,O,전자,X,세정과-914,비공개,O,내부검토 과정,,
1193,2025.01.22,접수,개인정보 처리업무 위수탁 종료에 따른 점검 결과 회신,전북특별자치도 예산과,강혜준,,담당확인,O,전자,X,예산과-1003,대국민공개,O,,,
1192,2025.01.22,접수,국가정보통신망 침입차단시스템 포트허용 요청,전북특별자치도 토지정보과,김윤주,,담당확인,O,전자,X,토지정보과-927,비공개,O,내부검토 과정,,
1191,2025.01.22,접수,2025년 1월 중 사이버보안진단의 날 실시결과 제출,전북특별자치도자치경찰위원회 자치경찰정책과,김윤주,,담당확인,O,전자,X,자치경찰정책과-469,비공개,O,보안사항,,
1190,2025.01.22,접수,전북특별자치도 농촌 경제·사회 서비스 활성화 지원센터 설치 및 운영 조례안 검토 및 의견 조회,전북특별자치도 농촌사회활력과,이재연,,담당확인,O,전자,X,농촌사회활력과-1056,대국민공개,O,,,
